Unnamed: 0,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,IG_1,Qval
"(788, 4)",1,27.0,1,3.0,7,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(788, 5)",1,0.0,3,3.0,9,1.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(788, 6)",1,27.0,1,3.0,7,1.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(793, 1)",1,10.0,3,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(793, 2)",1,10.0,3,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(793, 3)",1,10.0,2,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(793, 4)",1,20.0,1,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(794, 1)",1,12.5,3,5.0,9,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(794, 2)",1,12.5,3,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(794, 3)",1,12.5,2,5.0,8,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(798, 0)",1,0.0,1,3.0,2,5.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(798, 1)",1,5.0,3,3.0,4,5.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(798, 3)",1,0.0,2,3.0,3,5.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(798, 4)",1,5.0,1,3.0,2,5.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(798, 5)",1,5.0,3,3.0,4,5.0,0.818730753078,0.818730753078,3.0,201.09601381099998
"(799, 0)",1,7.5,1,3.0,4,5.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(799, 1)",1,0.0,3,3.0,6,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(799, 2)",1,7.5,3,3.0,6,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(799, 4)",1,7.5,1,3.0,4,5.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(799, 5)",1,7.5,3,3.0,6,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(800, 1)",1,15.0,3,3.0,7,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(800, 2)",1,15.0,3,3.0,7,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(800, 4)",1,15.0,1,3.0,5,5.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(800, 5)",1,15.0,3,3.0,7,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(801, 1)",1,5.0,3,2.0,8,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(801, 2)",1,5.0,3,2.0,8,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(801, 3)",1,5.0,2,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(801, 4)",1,10.0,1,2.0,6,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(804, 0)",1,50.0,1,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(804, 4)",1,50.0,1,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(804, 5)",1,25.0,3,5.0,11,5.0,0.670320046036,0.548811636094,0.0,274.40581804700003
"(804, 6)",1,25.0,1,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(807, 1)",1,2.5,3,3.0,5,5.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(807, 2)",1,2.5,3,3.0,5,5.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(807, 3)",1,2.5,2,3.0,4,5.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(807, 4)",1,5.0,1,3.0,3,5.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(807, 5)",1,5.0,3,3.0,5,5.0,0.818730753078,0.818730753078,3.0,201.09601381099998
"(809, 2)",1,0.0,3,3.0,10,5.0,0.818730753078,0.670320046036,0.0,164.64349082799998
"(809, 3)",1,15.0,2,3.0,9,5.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(809, 4)",1,15.0,1,3.0,8,5.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(809, 6)",1,15.0,1,3.0,8,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(816, 1)",1,10.0,3,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(816, 2)",1,10.0,3,4.0,9,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(816, 3)",1,10.0,2,4.0,8,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(817, 0)",1,2.5,1,3.0,5,5.0,0.818730753078,0.818730753078,0.0,201.09601381099998
"(817, 1)",1,2.5,3,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(817, 2)",1,5.0,3,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(817, 3)",1,5.0,2,3.0,6,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(817, 4)",1,5.0,1,3.0,5,5.0,0.818730753078,0.818730753078,0.0,201.09601381099998
"(818, 3)",1,15.0,2,3.0,12,5.0,0.670320046036,0.548811636094,3.0,164.64349082799998
"(818, 4)",1,15.0,1,3.0,11,5.0,0.818730753078,0.548811636094,3.0,164.64349082799998
"(818, 6)",1,15.0,1,3.0,11,5.0,0.670320046036,0.548811636094,3.0,164.64349082799998
"(822, 0)",1,1.66666666667,1,2.0,5,5.0,0.818730753078,0.818730753078,0.0,134.064009207
"(822, 1)",1,1.66666666667,3,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(822, 2)",1,3.33333333333,3,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(822, 3)",1,3.33333333333,2,2.0,6,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(822, 6)",1,3.33333333333,1,2.0,5,5.0,0.818730753078,0.818730753078,0.0,134.064009207
"(825, 0)",1,50.0,1,5.0,10,5.0,0.670320046036,0.670320046036,0.0,274.40581804700003
"(825, 5)",1,25.0,3,5.0,12,5.0,0.818730753078,0.548811636094,0.0,274.40581804700003
"(825, 6)",1,25.0,1,5.0,10,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(826, 0)",1,5.0,1,3.0,4,5.0,0.818730753078,0.818730753078,0.0,201.09601381099998
"(826, 1)",1,0.0,3,3.0,6,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(826, 2)",1,5.0,3,3.0,6,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(826, 4)",1,0.0,1,3.0,4,5.0,0.818730753078,0.818730753078,3.0,201.09601381099998
"(826, 6)",1,0.0,1,3.0,4,5.0,0.818730753078,0.818730753078,3.0,201.09601381099998
"(827, 0)",1,2.5,1,3.0,5,5.0,0.818730753078,0.818730753078,0.0,201.09601381099998
"(827, 1)",1,2.5,3,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(827, 2)",1,5.0,3,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(827, 3)",1,5.0,2,3.0,6,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(827, 4)",1,5.0,1,3.0,5,5.0,0.818730753078,0.818730753078,0.0,201.09601381099998
"(828, 0)",1,15.0,1,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(828, 1)",1,15.0,3,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(828, 2)",1,30.0,3,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(828, 4)",1,30.0,1,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(829, 0)",1,15.0,1,3.0,10,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(829, 1)",1,15.0,3,3.0,12,5.0,0.818730753078,0.548811636094,0.0,164.64349082799998
"(829, 4)",1,30.0,1,3.0,10,5.0,0.818730753078,0.670320046036,0.0,164.64349082799998
"(830, 0)",1,0.0,1,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(830, 2)",1,0.0,3,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(830, 4)",1,15.0,1,3.0,7,5.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(830, 6)",1,15.0,1,3.0,7,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(832, 1)",1,0.0,3,3.0,10,5.0,0.670320046036,0.670320046036,0.0,164.64349082799998
"(832, 3)",1,15.0,2,3.0,9,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(832, 4)",1,15.0,1,3.0,8,5.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(832, 6)",1,15.0,1,3.0,8,5.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(833, 0)",1,10.0,1,2.0,8,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(833, 1)",1,10.0,3,2.0,10,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(833, 3)",1,20.0,2,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(833, 6)",1,20.0,1,2.0,8,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(834, 0)",1,15.0,1,3.0,8,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(834, 1)",1,15.0,3,3.0,10,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(834, 2)",1,30.0,3,3.0,10,5.0,0.670320046036,0.670320046036,0.0,164.64349082799998
"(835, 2)",1,10.0,3,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(835, 4)",1,10.0,1,1.0,7,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(835, 5)",1,5.0,3,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(835, 6)",1,5.0,1,1.0,7,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(837, 0)",1,15.0,1,3.0,11,5.0,0.670320046036,0.548811636094,0.0,164.64349082799998
"(837, 1)",1,15.0,3,3.0,13,5.0,0.670320046036,0.548811636094,0.0,164.64349082799998
"(838, 1)",1,12.5,3,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(838, 2)",1,12.5,3,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(838, 3)",1,12.5,2,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(838, 4)",1,25.0,1,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(842, 0)",1,0.0,1,3.0,10,5.0,0.670320046036,0.670320046036,0.0,164.64349082799998
"(842, 3)",1,15.0,2,3.0,11,5.0,0.670320046036,0.548811636094,3.0,164.64349082799998
"(842, 4)",1,15.0,1,3.0,10,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(842, 6)",1,15.0,1,3.0,10,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(844, 0)",1,25.0,1,5.0,5,5.0,0.818730753078,0.818730753078,0.0,409.36537653900001
"(844, 1)",1,25.0,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(844, 2)",1,50.0,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(844, 5)",1,50.0,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(850, 0)",1,10.0,1,2.0,7,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(850, 1)",1,10.0,3,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(850, 2)",1,20.0,3,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(850, 6)",1,20.0,1,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(855, 1)",1,10.0,3,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(855, 2)",1,10.0,3,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(855, 3)",1,10.0,2,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(855, 6)",1,20.0,1,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(856, 0)",1,25.0,1,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(856, 1)",1,25.0,3,5.0,10,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(856, 2)",1,50.0,3,5.0,10,5.0,0.670320046036,0.670320046036,0.0,274.40581804700003
"(868, 0)",1,15.0,1,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(868, 1)",1,15.0,3,3.0,11,5.0,0.818730753078,0.548811636094,0.0,164.64349082799998
"(868, 4)",1,30.0,1,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(868, 6)",1,30.0,1,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(871, 0)",1,15.0,1,3.0,8,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(871, 1)",1,15.0,3,3.0,10,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(871, 3)",1,30.0,2,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(871, 4)",1,30.0,1,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(872, 0)",1,4.16666666667,1,5.0,5,5.0,0.818730753078,0.818730753078,0.0,335.160023018
"(872, 1)",1,4.16666666667,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(872, 2)",1,8.33333333333,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(872, 3)",1,8.33333333333,2,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(872, 6)",1,8.33333333333,1,5.0,5,5.0,0.818730753078,0.818730753078,0.0,335.160023018
"(873, 0)",1,4.16666666667,1,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(873, 1)",1,4.16666666667,3,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(873, 2)",1,8.33333333333,3,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(873, 3)",1,8.33333333333,2,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(874, 0)",1,25.0,1,5.0,9,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(874, 1)",1,25.0,3,5.0,11,5.0,0.818730753078,0.548811636094,0.0,274.40581804700003
"(874, 3)",1,50.0,2,5.0,10,5.0,0.670320046036,0.670320046036,0.0,274.40581804700003
"(875, 0)",1,15.0,1,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(875, 1)",1,15.0,3,3.0,11,5.0,0.670320046036,0.548811636094,0.0,164.64349082799998
"(875, 3)",1,30.0,2,3.0,10,5.0,0.670320046036,0.670320046036,0.0,164.64349082799998
"(876, 0)",1,40.0,1,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(876, 4)",1,40.0,1,4.0,9,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(876, 5)",1,20.0,3,4.0,11,5.0,0.818730753078,0.548811636094,0.0,219.524654438
"(876, 6)",1,20.0,1,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(877, 0)",1,25.0,1,5.0,11,5.0,0.670320046036,0.548811636094,0.0,274.40581804700003
"(877, 1)",1,25.0,3,5.0,13,5.0,0.670320046036,0.548811636094,0.0,274.40581804700003
"(883, 0)",1,15.0,1,3.0,8,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(883, 1)",1,15.0,3,3.0,10,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(883, 3)",1,30.0,2,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(883, 4)",1,30.0,1,3.0,8,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(885, 0)",1,7.5,1,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(885, 1)",1,7.5,3,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(885, 3)",1,7.5,2,3.0,8,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(885, 4)",1,7.5,1,3.0,7,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(885, 6)",1,7.5,1,3.0,7,5.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(887, 0)",1,25.0,1,5.0,8,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(887, 1)",1,25.0,3,5.0,10,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(887, 2)",1,50.0,3,5.0,10,5.0,0.818730753078,0.670320046036,0.0,274.40581804700003
"(889, 0)",1,25.0,1,5.0,11,5.0,0.818730753078,0.548811636094,0.0,274.40581804700003
"(889, 1)",1,25.0,3,5.0,13,5.0,0.670320046036,0.548811636094,0.0,274.40581804700003
"(893, 0)",1,25.0,1,5.0,7,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(893, 1)",1,25.0,3,5.0,9,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(893, 2)",1,50.0,3,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(893, 6)",1,50.0,1,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(897, 0)",1,4.16666666667,1,5.0,5,5.0,0.818730753078,0.818730753078,0.0,335.160023018
"(897, 1)",1,4.16666666667,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(897, 2)",1,8.33333333333,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(897, 3)",1,8.33333333333,2,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(897, 4)",1,8.33333333333,1,5.0,5,5.0,0.818730753078,0.818730753078,0.0,335.160023018
"(900, 0)",1,15.0,1,3.0,10,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(900, 1)",1,15.0,3,3.0,12,5.0,0.670320046036,0.548811636094,0.0,164.64349082799998
"(900, 6)",1,30.0,1,3.0,10,5.0,0.670320046036,0.670320046036,0.0,164.64349082799998
"(902, 1)",1,0.0,3,3.0,7,1.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(902, 2)",1,0.0,3,3.0,7,1.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(902, 3)",1,19.5,2,3.0,6,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(902, 4)",1,19.5,1,3.0,5,1.0,0.818730753078,0.818730753078,3.0,244.13511885299999
"(902, 6)",1,19.5,1,3.0,5,1.0,0.818730753078,0.818730753078,3.0,244.13511885299999
"(903, 0)",1,2.5,1,3.0,6,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(903, 1)",1,2.5,3,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(903, 2)",1,5.0,3,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(903, 3)",1,5.0,2,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(906, 1)",1,40.0,3,4.0,9,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(906, 4)",1,40.0,1,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(906, 5)",1,20.0,3,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(906, 6)",1,20.0,1,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(907, 0)",1,25.0,1,5.0,8,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(907, 1)",1,25.0,3,5.0,10,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(907, 5)",1,50.0,3,5.0,10,5.0,0.670320046036,0.670320046036,0.0,274.40581804700003
"(909, 0)",1,25.0,1,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(909, 1)",1,25.0,3,5.0,10,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(909, 3)",1,50.0,2,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(909, 4)",1,50.0,1,5.0,8,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(910, 0)",1,25.0,1,5.0,10,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(910, 1)",1,25.0,3,5.0,12,5.0,0.670320046036,0.548811636094,0.0,274.40581804700003
"(910, 6)",1,50.0,1,5.0,10,5.0,0.818730753078,0.670320046036,0.0,274.40581804700003
"(912, 0)",1,25.0,1,5.0,10,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(912, 1)",1,25.0,3,5.0,12,5.0,0.818730753078,0.548811636094,0.0,274.40581804700003
"(912, 4)",1,50.0,1,5.0,10,5.0,0.670320046036,0.670320046036,0.0,274.40581804700003
"(913, 0)",1,25.0,1,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(913, 1)",1,25.0,3,5.0,9,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(913, 2)",1,50.0,3,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(913, 4)",1,50.0,1,5.0,7,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(916, 1)",1,40.0,3,4.0,10,5.0,0.670320046036,0.670320046036,0.0,219.524654438
"(916, 5)",1,20.0,3,4.0,10,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(916, 6)",1,20.0,1,4.0,8,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(927, 0)",1,15.0,1,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(927, 1)",1,15.0,3,3.0,10,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(927, 3)",1,30.0,2,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(927, 6)",1,30.0,1,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(931, 0)",1,3.33333333333,1,4.0,5,5.0,0.818730753078,0.818730753078,0.0,268.128018414
"(931, 1)",1,3.33333333333,3,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(931, 2)",1,6.66666666667,3,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(931, 3)",1,6.66666666667,2,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(931, 4)",1,6.66666666667,1,4.0,5,5.0,0.818730753078,0.818730753078,0.0,268.128018414
"(932, 0)",1,20.0,1,4.0,8,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(932, 1)",1,20.0,3,4.0,10,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(932, 3)",1,40.0,2,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(932, 4)",1,40.0,1,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(933, 0)",1,20.0,1,4.0,9,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(933, 1)",1,20.0,3,4.0,11,5.0,0.818730753078,0.548811636094,0.0,219.524654438
"(933, 3)",1,40.0,2,4.0,10,5.0,0.818730753078,0.670320046036,0.0,219.524654438
"(935, 0)",1,20.0,1,4.0,10,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(935, 1)",1,20.0,3,4.0,12,5.0,0.818730753078,0.548811636094,0.0,219.524654438
"(935, 4)",1,40.0,1,4.0,10,5.0,0.818730753078,0.670320046036,0.0,219.524654438
"(936, 0)",1,20.0,1,4.0,11,5.0,0.818730753078,0.548811636094,0.0,219.524654438
"(936, 1)",1,20.0,3,4.0,13,5.0,0.670320046036,0.548811636094,0.0,219.524654438
"(940, 0)",1,50.0,1,5.0,8,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(940, 3)",1,50.0,2,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(940, 5)",1,25.0,3,5.0,10,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(940, 6)",1,25.0,1,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(943, 1)",1,12.5,3,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(943, 2)",1,12.5,3,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(943, 3)",1,12.5,2,5.0,5,5.0,0.818730753078,0.818730753078,0.0,409.36537653900001
"(943, 5)",1,25.0,3,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(946, 0)",1,25.0,1,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(946, 1)",1,25.0,3,5.0,10,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(946, 3)",1,50.0,2,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(946, 6)",1,50.0,1,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(947, 0)",1,25.0,1,5.0,5,5.0,0.818730753078,0.818730753078,0.0,335.160023018
"(947, 2)",1,25.0,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(947, 3)",1,25.0,2,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(947, 5)",1,25.0,3,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(947, 6)",1,25.0,1,5.0,5,5.0,0.818730753078,0.818730753078,0.0,409.36537653900001
"(948, 1)",1,12.5,3,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(948, 2)",1,12.5,3,5.0,9,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(948, 3)",1,12.5,2,5.0,8,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(950, 0)",1,5.0,1,3.0,4,4.0,0.818730753078,0.818730753078,0.0,215.93708451500001
"(950, 1)",1,0.0,3,3.0,6,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(950, 2)",1,5.0,3,3.0,6,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(950, 4)",1,3.0,1,3.0,4,4.0,0.818730753078,0.818730753078,3.0,215.93708451500001
"(950, 6)",1,3.0,1,3.0,4,4.0,0.818730753078,0.818730753078,3.0,215.93708451500001
"(951, 0)",1,3.33333333333,1,4.0,5,5.0,0.818730753078,0.818730753078,0.0,268.128018414
"(951, 1)",1,3.33333333333,3,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(951, 2)",1,6.66666666667,3,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(951, 3)",1,6.66666666667,2,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(951, 6)",1,6.66666666667,1,4.0,5,5.0,0.818730753078,0.818730753078,0.0,268.128018414
"(952, 0)",1,3.33333333333,1,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(952, 1)",1,3.33333333333,3,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(952, 2)",1,6.66666666667,3,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(952, 3)",1,6.66666666667,2,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(955, 0)",1,20.0,1,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(955, 1)",1,20.0,3,4.0,10,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(955, 3)",1,40.0,2,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(955, 6)",1,40.0,1,4.0,8,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(956, 0)",1,20.0,1,4.0,8,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(956, 1)",1,20.0,3,4.0,10,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(956, 2)",1,40.0,3,4.0,10,5.0,0.818730753078,0.670320046036,0.0,219.524654438
