,Action Betw,resource,satisfied demand,mean rem demand,actual rem demand,collected debris,satisfied demand,period,exponential period,degree
"(643, 2)",10.0,3,0.0,3,1.0,6,5.0,3.0,0.548811636094,0.0
"(643, 4)",10.0,1,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(644, 0)",5.0,1,1.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(644, 1)",5.0,3,1.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(644, 4)",10.0,1,0.0,3,1.0,9,5.0,5.0,0.367879441171,0.0
"(648, 0)",5.0,1,0.0,3,3.0,3,1.0,1.0,0.818730753078,0.75
"(648, 1)",0.0,3,0.0,3,3.0,3,1.0,2.0,0.670320046036,0.0
"(648, 2)",5.0,3,0.0,3,3.0,3,1.0,1.0,0.818730753078,0.75
"(648, 4)",12.0,1,3.0,0,0.0,3,1.0,1.0,0.818730753078,0.75
"(648, 6)",12.0,1,3.0,0,0.0,3,1.0,1.0,0.818730753078,0.75
"(649, 4)",10.0,1,0.0,3,1.0,9,5.0,1.0,0.818730753078,0.0
"(649, 5)",5.0,3,1.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(649, 6)",5.0,1,1.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(650, 0)",10.0,1,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(650, 1)",10.0,3,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(650, 3)",20.0,2,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(650, 4)",20.0,1,0.0,3,2.0,7,5.0,4.0,0.449328964117,0.0
"(651, 0)",0.0,1,0.0,3,3.0,6,4.0,1.0,0.818730753078,0.0
"(651, 3)",18.0,2,1.0,3,2.0,6,4.0,3.0,0.548811636094,0.75
"(651, 4)",18.0,1,1.0,3,1.0,6,4.0,1.0,0.818730753078,0.75
"(651, 5)",0.0,3,0.0,3,3.0,6,4.0,1.0,0.818730753078,0.0
"(651, 6)",18.0,1,2.0,0,0.0,6,4.0,1.0,0.818730753078,0.75
"(652, 0)",20.0,1,0.0,3,2.0,8,5.0,1.0,0.818730753078,0.0
"(652, 4)",20.0,1,0.0,3,2.0,8,5.0,1.0,0.818730753078,0.0
"(652, 5)",10.0,3,2.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(652, 6)",10.0,1,2.0,0,0.0,8,5.0,4.0,0.449328964117,0.0
"(658, 0)",15.0,1,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(658, 1)",15.0,3,3.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(658, 3)",30.0,2,0.0,3,3.0,7,5.0,4.0,0.449328964117,0.0
"(658, 6)",30.0,1,0.0,3,3.0,7,5.0,4.0,0.449328964117,0.0
"(660, 1)",5.0,3,2.0,0,0.0,3,5.0,2.0,0.670320046036,0.0
"(660, 2)",5.0,3,2.0,0,0.0,3,5.0,2.0,0.670320046036,0.0
"(660, 3)",5.0,2,2.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(660, 5)",10.0,3,0.0,3,2.0,3,5.0,1.0,0.818730753078,0.0
"(662, 1)",0.0,3,0.0,3,3.0,7,1.0,4.0,0.449328964117,0.0
"(662, 3)",27.0,2,4.0,0,0.0,7,1.0,1.0,0.818730753078,0.75
"(662, 4)",27.0,1,3.0,0,0.0,7,1.0,1.0,0.818730753078,0.75
"(662, 6)",27.0,1,3.0,0,0.0,7,1.0,4.0,0.449328964117,0.75
"(674, 2)",0.0,3,0.0,3,3.0,7,3.0,1.0,0.818730753078,0.0
"(674, 3)",21.0,2,3.0,0,0.0,7,3.0,1.0,0.818730753078,0.75
"(674, 4)",21.0,1,3.0,0,0.0,7,3.0,1.0,0.818730753078,0.75
"(674, 6)",21.0,1,5.0,0,0.0,7,3.0,4.0,0.449328964117,0.75
"(675, 0)",1.66666666667,1,0.0,3,2.0,2,5.0,1.0,0.818730753078,0.75
"(675, 1)",1.66666666667,3,2.0,0,0.0,2,5.0,1.0,0.818730753078,0.0
"(675, 2)",3.33333333333,3,0.0,3,2.0,2,5.0,1.0,0.818730753078,0.75
"(675, 3)",3.33333333333,2,0.0,3,2.0,2,5.0,1.0,0.818730753078,0.75
"(675, 5)",3.33333333333,3,0.0,3,2.0,2,5.0,1.0,0.818730753078,0.0
"(677, 1)",30.0,3,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.0
"(677, 2)",30.0,3,0.0,3,3.0,4,5.0,2.0,0.670320046036,0.0
"(677, 5)",15.0,3,3.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(677, 6)",15.0,1,3.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(679, 0)",15.0,1,3.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(679, 1)",15.0,3,3.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(679, 6)",30.0,1,0.0,3,3.0,9,5.0,5.0,0.367879441171,0.0
"(682, 2)",10.0,3,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(682, 3)",10.0,2,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(682, 5)",5.0,3,1.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(682, 6)",5.0,1,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(686, 0)",15.0,1,3.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(686, 1)",15.0,3,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(686, 3)",30.0,2,0.0,3,3.0,7,5.0,1.0,0.818730753078,0.0
"(686, 4)",30.0,1,0.0,3,3.0,7,5.0,4.0,0.449328964117,0.0
"(687, 0)",15.0,1,3.0,0,0.0,8,5.0,4.0,0.449328964117,0.0
"(687, 1)",15.0,3,3.0,0,0.0,8,5.0,4.0,0.449328964117,0.0
"(687, 3)",30.0,2,0.0,3,3.0,8,5.0,1.0,0.818730753078,0.0
"(708, 1)",40.0,3,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.0
"(708, 4)",40.0,1,0.0,3,4.0,6,5.0,3.0,0.548811636094,0.0
"(708, 5)",20.0,3,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(708, 6)",20.0,1,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(709, 1)",40.0,3,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(709, 5)",20.0,3,4.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(709, 6)",20.0,1,4.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(710, 1)",10.0,3,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(710, 2)",10.0,3,4.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(710, 3)",10.0,2,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(710, 4)",20.0,1,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.0
"(716, 0)",0.0,1,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.75
"(716, 2)",0.0,3,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.75
"(716, 4)",21.0,1,2.0,3,1.0,3,3.0,1.0,0.818730753078,0.75
"(716, 5)",0.0,3,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.0
"(716, 6)",21.0,1,4.0,0,0.0,3,3.0,2.0,0.670320046036,0.75
"(717, 2)",20.0,3,0.0,3,2.0,6,5.0,3.0,0.548811636094,0.0
"(717, 4)",20.0,1,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(717, 5)",10.0,3,2.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(717, 6)",10.0,1,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(719, 1)",5.5,3,1.0,0,0.0,2,4.0,1.0,0.818730753078,1.0
"(719, 2)",5.5,3,2.0,0,0.0,2,4.0,1.0,0.818730753078,1.0
"(719, 3)",2.5,2,0.0,3,3.0,2,4.0,1.0,0.818730753078,0.0
"(719, 4)",8.0,1,1.0,3,3.0,2,4.0,1.0,0.818730753078,1.0
"(719, 5)",8.0,3,1.0,3,3.0,2,4.0,1.0,0.818730753078,1.0
"(721, 5)",20.0,3,4.0,0,0.0,10,5.0,5.0,0.367879441171,0.0
"(721, 6)",20.0,1,4.0,0,0.0,10,5.0,5.0,0.367879441171,0.0
"(722, 4)",50.0,1,0.0,3,5.0,9,5.0,5.0,0.367879441171,0.0
"(722, 5)",25.0,3,5.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(722, 6)",25.0,1,5.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(727, 2)",10.0,3,0.0,3,1.0,6,5.0,3.0,0.548811636094,0.0
"(727, 4)",10.0,1,0.0,3,1.0,6,5.0,3.0,0.548811636094,0.0
"(727, 5)",5.0,3,1.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(727, 6)",5.0,1,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(731, 0)",0.0,1,0.0,3,3.0,6,3.0,3.0,0.548811636094,0.0
"(731, 3)",21.0,2,2.0,3,1.0,6,3.0,1.0,0.818730753078,0.75
"(731, 4)",21.0,1,2.0,3,3.0,6,3.0,1.0,0.818730753078,0.75
"(731, 5)",0.0,3,0.0,3,3.0,6,3.0,3.0,0.548811636094,0.0
"(731, 6)",21.0,1,4.0,0,0.0,6,3.0,1.0,0.818730753078,0.75
"(741, 0)",7.5,1,0.0,3,3.0,6,1.0,3.0,0.548811636094,0.0
"(741, 1)",7.5,3,0.0,3,3.0,6,1.0,1.0,0.818730753078,0.0
"(741, 3)",19.5,2,4.0,3,1.0,6,1.0,1.0,0.818730753078,0.75
"(741, 4)",19.5,1,4.0,0,0.0,6,1.0,1.0,0.818730753078,0.75
"(741, 6)",19.5,1,2.0,0,0.0,6,1.0,3.0,0.548811636094,0.75
"(743, 0)",10.0,1,2.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(743, 1)",10.0,3,2.0,0,0.0,8,5.0,4.0,0.449328964117,0.0
"(743, 4)",20.0,1,0.0,3,2.0,8,5.0,1.0,0.818730753078,0.0
"(743, 6)",20.0,1,0.0,3,2.0,8,5.0,4.0,0.449328964117,0.0
"(747, 1)",10.0,3,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(747, 4)",10.0,1,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(747, 5)",5.0,3,1.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(747, 6)",5.0,1,1.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(751, 1)",10.0,3,4.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(751, 2)",10.0,3,4.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(751, 3)",10.0,2,4.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(754, 0)",5.0,1,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(754, 1)",5.0,3,1.0,0,0.0,8,5.0,4.0,0.449328964117,0.0
"(754, 3)",10.0,2,0.0,3,1.0,8,5.0,4.0,0.449328964117,0.0
"(757, 0)",0.0,1,0.0,3,3.0,9,3.0,1.0,0.818730753078,0.0
"(757, 3)",21.0,2,2.0,0,0.0,9,3.0,5.0,0.367879441171,0.75
"(757, 4)",21.0,1,3.0,0,0.0,9,3.0,1.0,0.818730753078,0.75
"(757, 6)",21.0,1,3.0,0,0.0,9,3.0,1.0,0.818730753078,0.75
"(760, 0)",2.5,1,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.75
"(760, 1)",2.5,3,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(760, 2)",5.0,3,0.0,3,3.0,5,5.0,3.0,0.548811636094,0.75
"(760, 3)",5.0,2,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.75
"(762, 2)",0.0,3,0.0,3,3.0,4,3.0,2.0,0.670320046036,0.0
"(762, 3)",21.0,2,2.0,3,2.0,4,3.0,1.0,0.818730753078,0.75
"(762, 4)",21.0,1,2.0,3,3.0,4,3.0,1.0,0.818730753078,0.75
"(762, 5)",0.0,3,0.0,3,3.0,4,3.0,1.0,0.818730753078,0.0
"(762, 6)",21.0,1,4.0,0,0.0,4,3.0,1.0,0.818730753078,0.75
"(772, 0)",20.0,1,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(772, 1)",20.0,3,4.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(772, 2)",40.0,3,0.0,3,4.0,6,5.0,3.0,0.548811636094,0.0
"(772, 4)",40.0,1,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.0
"(776, 0)",0.833333333333,1,0.0,3,1.0,2,5.0,1.0,0.818730753078,0.75
"(776, 1)",0.833333333333,3,1.0,0,0.0,2,5.0,1.0,0.818730753078,0.0
"(776, 2)",1.66666666667,3,0.0,3,1.0,2,5.0,1.0,0.818730753078,0.75
"(776, 3)",1.66666666667,2,0.0,3,1.0,2,5.0,1.0,0.818730753078,0.75
"(776, 5)",1.66666666667,3,0.0,3,1.0,2,5.0,1.0,0.818730753078,0.0
"(777, 0)",5.0,1,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(777, 1)",5.0,3,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(777, 3)",10.0,2,0.0,3,1.0,7,5.0,4.0,0.449328964117,0.0
"(777, 4)",10.0,1,0.0,3,1.0,7,5.0,1.0,0.818730753078,0.0
"(778, 0)",5.0,1,1.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(778, 1)",5.0,3,1.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(778, 4)",10.0,1,0.0,3,1.0,9,5.0,1.0,0.818730753078,0.0
"(782, 0)",5.0,1,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(782, 1)",5.0,3,1.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(782, 3)",10.0,2,0.0,3,1.0,5,5.0,3.0,0.548811636094,0.0
"(782, 5)",10.0,3,0.0,3,1.0,5,5.0,3.0,0.548811636094,0.0
"(788, 0)",5.0,1,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(788, 1)",5.0,3,1.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(788, 3)",10.0,2,0.0,3,1.0,7,5.0,1.0,0.818730753078,0.0
"(788, 4)",10.0,1,0.0,3,1.0,7,5.0,1.0,0.818730753078,0.0
"(795, 0)",20.0,1,4.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(795, 1)",20.0,3,4.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(795, 3)",40.0,2,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(795, 6)",40.0,1,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(799, 0)",15.0,1,3.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(799, 1)",15.0,3,3.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(799, 4)",30.0,1,0.0,3,3.0,8,5.0,4.0,0.449328964117,0.0
"(799, 6)",30.0,1,0.0,3,3.0,8,5.0,1.0,0.818730753078,0.0
"(801, 2)",20.0,3,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(801, 4)",20.0,1,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(801, 5)",10.0,3,2.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(801, 6)",10.0,1,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(802, 0)",10.0,1,0.0,3,1.0,8,5.0,1.0,0.818730753078,0.0
"(802, 4)",10.0,1,0.0,3,1.0,8,5.0,4.0,0.449328964117,0.0
"(802, 5)",5.0,3,1.0,0,0.0,8,5.0,4.0,0.449328964117,0.0
"(802, 6)",5.0,1,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(803, 1)",12.5,3,5.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(803, 2)",12.5,3,5.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(803, 3)",12.5,2,5.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(803, 5)",25.0,3,0.0,3,5.0,3,5.0,2.0,0.670320046036,0.0
"(805, 2)",40.0,3,0.0,3,4.0,6,5.0,3.0,0.548811636094,0.0
"(805, 4)",40.0,1,0.0,3,4.0,6,5.0,3.0,0.548811636094,0.0
"(805, 5)",20.0,3,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(805, 6)",20.0,1,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(806, 2)",40.0,3,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(806, 5)",20.0,3,4.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(806, 6)",20.0,1,4.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(808, 4)",40.0,1,0.0,3,4.0,9,5.0,5.0,0.367879441171,0.0
"(808, 5)",20.0,3,4.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(808, 6)",20.0,1,4.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(811, 0)",20.0,1,4.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(811, 1)",20.0,3,4.0,0,0.0,8,5.0,4.0,0.449328964117,0.0
"(811, 3)",40.0,2,0.0,3,4.0,8,5.0,1.0,0.818730753078,0.0
"(812, 2)",50.0,3,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(812, 4)",50.0,1,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(812, 5)",25.0,3,5.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(812, 6)",25.0,1,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(814, 1)",10.5,3,1.0,3,2.0,3,4.0,1.0,0.818730753078,1.0
"(814, 2)",10.5,3,1.0,3,1.0,3,4.0,1.0,0.818730753078,1.0
"(814, 4)",10.5,1,1.0,3,1.0,3,4.0,1.0,0.818730753078,1.0
"(814, 5)",3.0,3,3.0,0,0.0,3,4.0,2.0,0.670320046036,1.0
"(814, 6)",7.5,1,0.0,3,3.0,3,4.0,1.0,0.818730753078,0.0
"(817, 0)",0.0,1,0.0,3,3.0,6,3.0,3.0,0.548811636094,0.75
"(817, 2)",0.0,3,0.0,3,3.0,6,3.0,1.0,0.818730753078,0.75
"(817, 4)",21.0,1,3.0,0,0.0,6,3.0,3.0,0.548811636094,0.75
"(817, 6)",21.0,1,1.0,0,0.0,6,3.0,1.0,0.818730753078,0.75
"(825, 0)",5.0,1,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(825, 1)",5.0,3,1.0,0,0.0,8,5.0,4.0,0.449328964117,0.0
"(825, 4)",10.0,1,0.0,3,1.0,8,5.0,1.0,0.818730753078,0.0
"(825, 6)",10.0,1,0.0,3,1.0,8,5.0,1.0,0.818730753078,0.0
"(829, 0)",2.5,1,0.0,3,3.0,4,5.0,2.0,0.670320046036,0.75
"(829, 1)",2.5,3,3.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(829, 2)",5.0,3,0.0,3,3.0,4,5.0,2.0,0.670320046036,0.75
"(829, 3)",5.0,2,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.75
"(829, 4)",5.0,1,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.0
"(831, 1)",40.0,3,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.0
"(831, 2)",40.0,3,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.0
"(831, 5)",20.0,3,4.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(831, 6)",20.0,1,4.0,0,0.0,4,5.0,2.0,0.670320046036,0.0
"(840, 1)",20.0,3,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(840, 4)",20.0,1,0.0,3,2.0,6,5.0,3.0,0.548811636094,0.0
"(840, 5)",10.0,3,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(840, 6)",10.0,1,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(845, 0)",20.0,1,4.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(845, 1)",20.0,3,4.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(845, 4)",40.0,1,0.0,3,4.0,8,5.0,1.0,0.818730753078,0.0
"(845, 6)",40.0,1,0.0,3,4.0,8,5.0,4.0,0.449328964117,0.0
"(846, 0)",20.0,1,4.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(846, 1)",20.0,3,4.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(846, 4)",40.0,1,0.0,3,4.0,9,5.0,1.0,0.818730753078,0.0
"(850, 0)",3.33333333333,1,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.75
"(850, 1)",3.33333333333,3,4.0,0,0.0,4,5.0,2.0,0.670320046036,0.0
"(850, 2)",6.66666666667,3,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.75
"(850, 3)",6.66666666667,2,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.75
"(850, 6)",6.66666666667,1,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.0
"(852, 0)",20.0,1,4.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(852, 1)",20.0,3,4.0,0,0.0,10,5.0,5.0,0.367879441171,0.0
"(853, 4)",20.0,1,0.0,3,2.0,9,5.0,5.0,0.367879441171,0.0
"(853, 5)",10.0,3,2.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(853, 6)",10.0,1,2.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(856, 1)",12.5,3,5.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(856, 2)",12.5,3,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(856, 3)",12.5,2,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(856, 4)",25.0,1,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.0
"(862, 1)",12.5,3,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(862, 2)",12.5,3,5.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(862, 3)",12.5,2,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(865, 0)",20.0,1,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(865, 1)",20.0,3,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(865, 2)",40.0,3,0.0,3,4.0,6,5.0,3.0,0.548811636094,0.0
"(865, 6)",40.0,1,0.0,3,4.0,6,5.0,3.0,0.548811636094,0.0
"(866, 0)",20.0,1,4.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(866, 1)",20.0,3,4.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(866, 6)",40.0,1,0.0,3,4.0,9,5.0,5.0,0.367879441171,0.0
"(868, 0)",20.0,1,4.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(868, 1)",20.0,3,4.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(868, 2)",40.0,3,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(872, 0)",25.0,1,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(872, 1)",25.0,3,5.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(872, 4)",50.0,1,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(872, 5)",50.0,3,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(875, 1)",14.5,3,3.0,0,0.0,2,1.0,1.0,0.818730753078,1.0
"(875, 2)",14.5,3,2.0,0,0.0,2,1.0,1.0,0.818730753078,1.0
"(875, 3)",2.5,2,0.0,3,3.0,2,1.0,1.0,0.818730753078,0.0
"(875, 4)",17.0,1,1.0,0,0.0,2,1.0,1.0,0.818730753078,1.0
"(875, 5)",17.0,3,1.0,0,0.0,2,1.0,1.0,0.818730753078,1.0
"(876, 0)",10.0,1,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(876, 1)",10.0,3,2.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(876, 3)",20.0,2,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.0
"(876, 5)",20.0,3,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.0
"(878, 1)",10.0,3,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(878, 4)",10.0,1,0.0,3,1.0,6,5.0,3.0,0.548811636094,0.0
"(878, 5)",5.0,3,1.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(878, 6)",5.0,1,1.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(887, 0)",15.0,1,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(887, 1)",15.0,3,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(887, 3)",30.0,2,0.0,3,3.0,7,5.0,1.0,0.818730753078,0.0
"(887, 4)",30.0,1,0.0,3,3.0,7,5.0,4.0,0.449328964117,0.0
"(894, 1)",16.5,3,2.0,0,0.0,3,2.0,1.0,0.818730753078,1.0
"(894, 2)",16.5,3,3.0,3,1.0,3,2.0,1.0,0.818730753078,1.0
"(894, 4)",16.5,1,3.0,0,0.0,3,2.0,2.0,0.670320046036,1.0
"(894, 5)",9.0,3,4.0,0,0.0,3,2.0,1.0,0.818730753078,1.0
"(894, 6)",7.5,1,0.0,3,3.0,3,2.0,1.0,0.818730753078,0.0
"(903, 0)",3.33333333333,1,0.0,3,4.0,5,5.0,3.0,0.548811636094,0.75
"(903, 1)",3.33333333333,3,4.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(903, 2)",6.66666666667,3,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.75
"(903, 3)",6.66666666667,2,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.75
"(904, 1)",27.0,3,3.0,0,0.0,4,1.0,1.0,0.818730753078,1.0
"(904, 2)",27.0,3,3.0,0,0.0,4,1.0,1.0,0.818730753078,1.0
"(904, 4)",27.0,1,3.0,0,0.0,4,1.0,1.0,0.818730753078,1.0
"(904, 5)",27.0,3,4.0,0,0.0,4,1.0,2.0,0.670320046036,1.0
"(907, 0)",0.833333333333,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(907, 1)",0.833333333333,3,1.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(907, 2)",1.66666666667,3,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(907, 3)",1.66666666667,2,0.0,3,1.0,4,5.0,2.0,0.670320046036,0.75
"(907, 4)",1.66666666667,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.0
"(908, 0)",5.0,1,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(908, 1)",5.0,3,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(908, 2)",10.0,3,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(908, 4)",10.0,1,0.0,3,1.0,6,5.0,3.0,0.548811636094,0.0
"(922, 1)",50.0,3,0.0,3,5.0,6,5.0,3.0,0.548811636094,0.0
"(922, 4)",50.0,1,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(922, 5)",25.0,3,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(922, 6)",25.0,1,5.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(926, 4)",50.0,1,0.0,3,5.0,9,5.0,5.0,0.367879441171,0.0
"(926, 5)",25.0,3,5.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(926, 6)",25.0,1,5.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(927, 5)",25.0,3,5.0,0,0.0,10,5.0,5.0,0.367879441171,0.0
