,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1
"(660, 0)",1,0.0,0.5,5.0,6.0,5.0,0.301194211912,0.301194211912,4.0,2.0,0.0,0.0
"(660, 1)",1,50.0,1.5,5.0,7.0,5.0,0.301194211912,0.246596963942,4.0,2.0,25.0,0.0
"(660, 2)",1,50.0,4.0,5.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,25.0,0.0
"(660, 3)",1,50.0,0.5,5.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,25.0,0.0
"(665, 0)",1,0.0,0.5,4.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,0.0,0.0
"(665, 1)",1,40.0,1.5,4.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,20.0,0.0
"(665, 2)",1,40.0,4.0,4.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(665, 3)",1,40.0,0.5,4.0,5.0,5.0,0.818730753078,0.367879441171,4.0,2.0,20.0,0.0
"(665, 4)",1,80.0,1.0,4.0,5.5,5.0,0.367879441171,0.301194211912,4.0,2.0,40.0,0.0
"(666, 0)",1,30.0,0.5,3.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,15.0,0.0
"(666, 1)",1,30.0,1.5,3.0,9.5,5.0,0.201896517995,0.135335283237,4.0,2.0,15.0,0.0
"(666, 3)",1,60.0,0.5,3.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,30.0,0.0
"(666, 4)",1,60.0,1.0,3.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,30.0,0.0
"(669, 0)",1,10.0,0.5,2.0,4.5,5.0,0.449328964117,0.367879441171,8.0,4.0,0.0,0.0
"(669, 1)",1,0.0,1.5,2.0,5.5,5.0,0.818730753078,0.301194211912,4.0,4.0,10.0,0.0
"(669, 2)",1,10.0,4.0,2.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,10.0,0.0
"(669, 3)",1,10.0,0.5,2.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,10.0,0.0
"(669, 6)",1,0.0,1.0,2.0,5.0,5.0,0.818730753078,0.367879441171,4.0,4.0,20.0,0.0
"(676, 0)",1,20.0,0.5,2.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,10.0,0.0
"(676, 1)",1,20.0,1.5,2.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,10.0,0.0
"(676, 3)",1,40.0,0.5,2.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,20.0,0.0
"(676, 6)",1,40.0,1.0,2.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(685, 2)",1,50.0,4.0,5.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,50.0,0.0
"(685, 4)",1,50.0,1.0,5.0,3.5,5.0,0.548811636094,0.449328964117,2.0,2.0,50.0,0.0
"(685, 5)",1,25.0,3.0,5.0,5.5,5.0,0.818730753078,0.301194211912,2.0,2.0,25.0,0.0
"(685, 6)",1,25.0,1.0,5.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,25.0,0.0
"(686, 0)",1,50.0,0.5,5.0,3.0,5.0,0.818730753078,0.548811636094,2.0,2.0,50.0,0.0
"(686, 2)",1,50.0,4.0,5.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,50.0,0.0
"(686, 3)",1,50.0,0.5,5.0,3.0,5.0,0.548811636094,0.548811636094,2.0,2.0,50.0,0.0
"(686, 5)",1,25.0,3.0,5.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,25.0,0.0
"(686, 6)",1,25.0,1.0,5.0,4.5,5.0,0.449328964117,0.367879441171,2.0,2.0,25.0,0.0
"(689, 0)",1,10.0,0.5,2.0,5.5,5.0,0.367879441171,0.301194211912,8.0,4.0,0.0,0.0
"(689, 1)",1,0.0,1.5,2.0,6.5,5.0,0.818730753078,0.246596963942,4.0,4.0,10.0,0.0
"(689, 2)",1,10.0,4.0,2.0,9.0,5.0,0.818730753078,0.165298888222,8.0,4.0,10.0,0.0
"(689, 3)",1,10.0,0.5,2.0,5.5,5.0,0.367879441171,0.301194211912,8.0,4.0,10.0,0.0
"(695, 1)",1,50.0,1.5,5.0,6.5,5.0,0.367879441171,0.246596963942,2.0,2.0,50.0,0.0
"(695, 4)",1,50.0,1.0,5.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,50.0,0.0
"(695, 5)",1,25.0,3.0,5.0,8.0,5.0,0.818730753078,0.201896517995,2.0,2.0,25.0,0.0
"(695, 6)",1,25.0,1.0,5.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,25.0,0.0
"(696, 4)",1,50.0,1.0,5.0,7.5,5.0,0.246596963942,0.201896517995,2.0,2.0,50.0,0.0
"(696, 5)",1,25.0,3.0,5.0,9.5,5.0,0.246596963942,0.135335283237,2.0,2.0,25.0,0.0
"(696, 6)",1,25.0,1.0,5.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,25.0,0.0
"(697, 5)",1,25.0,3.0,5.0,10.5,5.0,0.201896517995,0.110803158362,2.0,2.0,25.0,0.0
"(697, 6)",1,25.0,1.0,5.0,8.5,5.0,0.201896517995,0.165298888222,2.0,2.0,25.0,0.0
"(702, 4)",1,50.0,1.0,5.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,50.0,0.0
"(702, 5)",1,25.0,3.0,5.0,9.5,5.0,0.818730753078,0.135335283237,2.0,2.0,25.0,0.0
"(702, 6)",1,25.0,1.0,5.0,7.5,5.0,0.246596963942,0.201896517995,2.0,2.0,25.0,0.0
"(707, 1)",1,50.0,1.5,5.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,50.0,0.0
"(707, 3)",1,50.0,0.5,5.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,50.0,0.0
"(707, 5)",1,25.0,3.0,5.0,8.5,5.0,0.818730753078,0.165298888222,2.0,2.0,25.0,0.0
"(707, 6)",1,25.0,1.0,5.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,25.0,0.0
"(708, 1)",1,50.0,1.5,5.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,50.0,0.0
"(708, 5)",1,25.0,3.0,5.0,9.0,5.0,0.818730753078,0.165298888222,2.0,2.0,25.0,0.0
"(708, 6)",1,25.0,1.0,5.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,25.0,0.0
"(711, 1)",1,50.0,1.5,5.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,50.0,0.0
"(711, 5)",1,25.0,3.0,5.0,9.0,5.0,0.818730753078,0.165298888222,2.0,2.0,25.0,0.0
"(711, 6)",1,25.0,1.0,5.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,25.0,0.0
"(712, 0)",1,15.0,0.5,3.0,3.5,2.0,0.548811636094,0.449328964117,8.66666666667,5.5,3.75,0.0
"(712, 1)",1,0.0,1.5,3.0,4.5,2.0,0.818730753078,0.367879441171,4.33333333333,5.5,3.75,0.0
"(712, 2)",1,15.0,4.0,3.0,7.0,2.0,0.818730753078,0.246596963942,7.66666666667,7.0,7.5,0.0
"(712, 4)",1,9.0,1.0,3.0,4.0,2.0,0.818730753078,0.449328964117,6.0,5.5,12.75,3.0
"(712, 6)",1,9.0,1.0,3.0,4.0,2.0,0.818730753078,0.449328964117,6.0,5.5,12.75,3.0
"(713, 1)",1,0.0,1.5,3.0,5.0,2.0,0.818730753078,0.367879441171,3.66666666667,4.0,0.0,0.0
"(713, 2)",1,0.0,4.0,3.0,7.5,2.0,0.818730753078,0.201896517995,3.66666666667,4.0,0.0,0.0
"(713, 3)",1,39.0,0.5,3.0,4.0,2.0,0.449328964117,0.449328964117,6.0,4.0,24.0,3.0
"(713, 4)",1,39.0,1.0,3.0,4.5,2.0,0.449328964117,0.367879441171,5.0,4.0,24.0,3.0
"(713, 6)",1,39.0,1.0,3.0,4.5,2.0,0.449328964117,0.367879441171,5.0,4.0,24.0,3.0
"(715, 0)",1,15.0,0.5,3.0,7.5,2.0,0.818730753078,0.201896517995,8.0,4.0,7.5,0.0
"(715, 1)",1,15.0,1.5,3.0,8.5,2.0,0.818730753078,0.165298888222,8.0,4.0,7.5,0.0
"(715, 3)",1,33.0,0.5,3.0,7.5,2.0,0.246596963942,0.201896517995,8.0,4.0,16.5,3.0
"(715, 4)",1,33.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,8.0,4.0,16.5,3.0
"(715, 6)",1,33.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,8.0,4.0,16.5,3.0
"(725, 1)",1,20.0,1.5,2.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,20.0,0.0
"(725, 4)",1,20.0,1.0,2.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,20.0,0.0
"(725, 5)",1,10.0,3.0,2.0,8.0,5.0,0.367879441171,0.201896517995,2.0,2.0,10.0,0.0
"(725, 6)",1,10.0,1.0,2.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,10.0,0.0
"(726, 1)",1,19.5,1.5,3.0,2.5,1.0,0.818730753078,0.548811636094,4.0,4.0,27.0,3.0
"(726, 2)",1,19.5,4.0,3.0,5.0,1.0,0.818730753078,0.367879441171,4.0,4.0,27.0,3.0
"(726, 4)",1,19.5,1.0,3.0,2.0,1.0,0.818730753078,0.670320046036,4.0,4.0,27.0,3.0
"(726, 5)",1,12.0,3.0,3.0,4.0,1.0,0.818730753078,0.449328964117,2.0,4.0,27.0,3.0
"(726, 6)",1,7.5,1.0,3.0,2.0,1.0,0.818730753078,0.670320046036,4.0,4.0,0.0,0.0
"(728, 1)",1,20.0,1.5,2.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,20.0,0.0
"(728, 3)",1,20.0,0.5,2.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,20.0,0.0
"(728, 5)",1,10.0,3.0,2.0,8.5,5.0,0.818730753078,0.165298888222,2.0,2.0,10.0,0.0
"(728, 6)",1,10.0,1.0,2.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,10.0,0.0
"(729, 0)",1,7.5,0.5,3.0,5.0,5.0,0.818730753078,0.367879441171,7.5,4.0,0.0,0.0
"(729, 2)",1,7.5,4.0,3.0,8.5,5.0,0.818730753078,0.165298888222,7.5,4.0,0.0,0.0
"(729, 4)",1,7.5,1.0,3.0,5.5,5.0,0.367879441171,0.301194211912,5.0,4.0,15.0,3.0
"(729, 6)",1,7.5,1.0,3.0,5.5,5.0,0.818730753078,0.301194211912,5.0,4.0,15.0,3.0
"(735, 0)",1,0.0,0.5,3.0,2.0,1.0,0.818730753078,0.670320046036,4.66666666667,4.0,0.0,0.0
"(735, 1)",1,17.0,1.5,3.0,3.0,1.0,0.818730753078,0.548811636094,3.66666666667,4.0,27.0,3.0
"(735, 2)",1,17.0,4.0,3.0,5.5,1.0,0.818730753078,0.301194211912,3.66666666667,4.0,27.0,3.0
"(735, 3)",1,5.0,0.5,3.0,2.0,1.0,0.670320046036,0.670320046036,6.0,4.0,0.0,0.0
"(735, 4)",1,22.0,1.0,3.0,2.5,1.0,0.818730753078,0.548811636094,5.0,4.0,27.0,3.0
"(735, 5)",1,22.0,3.0,3.0,4.5,1.0,0.818730753078,0.367879441171,5.0,4.0,27.0,3.0
"(736, 1)",1,27.0,1.5,3.0,3.5,1.0,0.818730753078,0.449328964117,2.0,2.0,27.0,3.0
"(736, 2)",1,27.0,4.0,3.0,6.0,1.0,0.818730753078,0.301194211912,2.0,2.0,27.0,3.0
"(736, 4)",1,27.0,1.0,3.0,3.0,1.0,0.670320046036,0.548811636094,2.0,2.0,27.0,3.0
"(736, 5)",1,27.0,3.0,3.0,5.0,1.0,0.670320046036,0.367879441171,2.0,2.0,27.0,3.0
"(745, 0)",1,40.0,0.5,4.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,40.0,0.0
"(745, 4)",1,40.0,1.0,4.0,7.0,5.0,0.818730753078,0.246596963942,2.0,2.0,40.0,0.0
"(745, 5)",1,20.0,3.0,4.0,9.0,5.0,0.818730753078,0.165298888222,2.0,2.0,20.0,0.0
"(745, 6)",1,20.0,1.0,4.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,20.0,0.0
"(753, 0)",1,0.0,0.5,3.0,9.0,5.0,0.165298888222,0.165298888222,4.0,2.0,0.0,0.0
"(753, 3)",1,30.0,0.5,3.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,15.0,3.0
"(753, 4)",1,30.0,1.0,3.0,9.5,5.0,0.165298888222,0.135335283237,4.0,2.0,15.0,3.0
"(753, 6)",1,30.0,1.0,3.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,15.0,3.0
"(754, 0)",1,15.0,0.5,3.0,3.5,5.0,0.818730753078,0.449328964117,8.66666666667,5.5,3.75,0.0
"(754, 1)",1,0.0,1.5,3.0,4.5,5.0,0.818730753078,0.367879441171,4.33333333333,5.5,3.75,0.0
"(754, 2)",1,15.0,4.0,3.0,7.0,5.0,0.818730753078,0.246596963942,7.66666666667,7.0,7.5,0.0
"(754, 4)",1,0.0,1.0,3.0,4.0,5.0,0.548811636094,0.449328964117,6.0,5.5,3.75,3.0
"(754, 6)",1,0.0,1.0,3.0,4.0,5.0,0.818730753078,0.449328964117,6.0,5.5,3.75,3.0
"(765, 0)",1,7.5,0.5,3.0,5.0,5.0,0.367879441171,0.367879441171,7.5,4.0,0.0,0.0
"(765, 2)",1,7.5,4.0,3.0,8.5,5.0,0.367879441171,0.165298888222,7.5,4.0,0.0,0.0
"(765, 4)",1,7.5,1.0,3.0,5.5,5.0,0.818730753078,0.301194211912,5.0,4.0,15.0,3.0
"(765, 6)",1,7.5,1.0,3.0,5.5,5.0,0.367879441171,0.301194211912,5.0,4.0,15.0,3.0
"(766, 0)",1,0.0,0.5,3.0,9.0,5.0,0.165298888222,0.165298888222,4.0,2.0,0.0,0.0
"(766, 3)",1,30.0,0.5,3.0,9.0,5.0,0.165298888222,0.165298888222,4.0,2.0,15.0,3.0
"(766, 4)",1,30.0,1.0,3.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,15.0,3.0
"(766, 6)",1,30.0,1.0,3.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,15.0,3.0
"(771, 0)",1,20.0,0.5,4.0,4.5,5.0,0.449328964117,0.367879441171,8.0,4.0,0.0,0.0
"(771, 1)",1,0.0,1.5,4.0,5.5,5.0,0.818730753078,0.301194211912,4.0,4.0,20.0,0.0
"(771, 2)",1,20.0,4.0,4.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,20.0,0.0
"(771, 3)",1,20.0,0.5,4.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,20.0,0.0
"(771, 4)",1,0.0,1.0,4.0,5.0,5.0,0.818730753078,0.367879441171,4.0,4.0,40.0,0.0
"(773, 0)",1,20.0,0.5,4.0,5.5,5.0,0.367879441171,0.301194211912,8.0,4.0,0.0,0.0
"(773, 1)",1,0.0,1.5,4.0,6.5,5.0,0.818730753078,0.246596963942,4.0,4.0,20.0,0.0
"(773, 2)",1,20.0,4.0,4.0,9.0,5.0,0.818730753078,0.165298888222,8.0,4.0,20.0,0.0
"(773, 3)",1,20.0,0.5,4.0,5.5,5.0,0.818730753078,0.301194211912,8.0,4.0,20.0,0.0
"(775, 0)",1,40.0,0.5,4.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,20.0,0.0
"(775, 1)",1,40.0,1.5,4.0,10.5,5.0,0.818730753078,0.110803158362,4.0,2.0,20.0,0.0
"(775, 3)",1,80.0,0.5,4.0,9.5,5.0,0.165298888222,0.135335283237,4.0,2.0,40.0,0.0
"(776, 0)",1,40.0,0.5,4.0,10.0,5.0,0.135335283237,0.135335283237,4.0,2.0,20.0,0.0
"(776, 1)",1,40.0,1.5,4.0,11.0,5.0,0.135335283237,0.110803158362,4.0,2.0,20.0,0.0
"(782, 0)",1,40.0,0.5,4.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(782, 1)",1,40.0,1.5,4.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,20.0,0.0
"(782, 3)",1,80.0,0.5,4.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,40.0,0.0
"(782, 4)",1,80.0,1.0,4.0,9.0,5.0,0.201896517995,0.165298888222,4.0,2.0,40.0,0.0
"(783, 0)",1,0.0,0.5,5.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,0.0,0.0
"(783, 1)",1,50.0,1.5,5.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,25.0,0.0
"(783, 2)",1,50.0,4.0,5.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,25.0,0.0
"(783, 3)",1,50.0,0.5,5.0,5.0,5.0,0.818730753078,0.367879441171,4.0,2.0,25.0,0.0
"(783, 4)",1,100.0,1.0,5.0,5.5,5.0,0.367879441171,0.301194211912,4.0,2.0,50.0,0.0
"(784, 0)",1,0.0,0.5,5.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,0.0,0.0
"(784, 1)",1,50.0,1.5,5.0,7.0,5.0,0.818730753078,0.246596963942,4.0,2.0,25.0,0.0
"(784, 2)",1,50.0,4.0,5.0,9.5,5.0,0.301194211912,0.135335283237,4.0,2.0,25.0,0.0
"(784, 3)",1,50.0,0.5,5.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,25.0,0.0
"(785, 0)",1,40.0,0.5,4.0,9.0,5.0,0.165298888222,0.165298888222,4.0,2.0,20.0,0.0
"(785, 1)",1,40.0,1.5,4.0,10.0,5.0,0.165298888222,0.135335283237,4.0,2.0,20.0,0.0
"(785, 4)",1,80.0,1.0,4.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,40.0,0.0
"(787, 0)",1,25.0,0.5,5.0,4.5,5.0,0.449328964117,0.367879441171,8.0,4.0,0.0,0.0
"(787, 1)",1,0.0,1.5,5.0,5.5,5.0,0.818730753078,0.301194211912,4.0,4.0,25.0,0.0
"(787, 2)",1,25.0,4.0,5.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,25.0,0.0
"(787, 3)",1,25.0,0.5,5.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,25.0,0.0
"(787, 4)",1,0.0,1.0,5.0,5.0,5.0,0.818730753078,0.367879441171,4.0,4.0,50.0,0.0
"(788, 0)",1,0.0,0.5,5.0,5.0,5.0,0.818730753078,0.367879441171,4.0,2.0,0.0,0.0
"(788, 1)",1,50.0,1.5,5.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,25.0,0.0
"(788, 2)",1,50.0,4.0,5.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,25.0,0.0
"(788, 3)",1,50.0,0.5,5.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,25.0,0.0
"(788, 4)",1,100.0,1.0,5.0,5.5,5.0,0.367879441171,0.301194211912,4.0,2.0,50.0,0.0
"(789, 0)",1,20.0,0.5,4.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,0.0,0.0
"(789, 1)",1,0.0,1.5,4.0,5.5,5.0,0.818730753078,0.301194211912,4.0,4.0,20.0,0.0
"(789, 2)",1,20.0,4.0,4.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,20.0,0.0
"(789, 3)",1,20.0,0.5,4.0,4.5,5.0,0.449328964117,0.367879441171,8.0,4.0,20.0,0.0
"(789, 4)",1,0.0,1.0,4.0,5.0,5.0,0.449328964117,0.367879441171,4.0,4.0,40.0,0.0
"(790, 0)",1,50.0,0.5,5.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,25.0,0.0
"(790, 1)",1,50.0,1.5,5.0,9.5,5.0,0.201896517995,0.135335283237,4.0,2.0,25.0,0.0
"(790, 3)",1,100.0,0.5,5.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,50.0,0.0
"(790, 4)",1,100.0,1.0,5.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,50.0,0.0
"(791, 0)",1,50.0,0.5,5.0,9.0,5.0,0.165298888222,0.165298888222,4.0,2.0,25.0,0.0
"(791, 1)",1,50.0,1.5,5.0,10.0,5.0,0.165298888222,0.135335283237,4.0,2.0,25.0,0.0
"(791, 4)",1,100.0,1.0,5.0,9.5,5.0,0.165298888222,0.135335283237,4.0,2.0,50.0,0.0
"(792, 0)",1,40.0,0.5,4.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(792, 1)",1,40.0,1.5,4.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,20.0,0.0
"(792, 3)",1,80.0,0.5,4.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,40.0,0.0
"(792, 4)",1,80.0,1.0,4.0,9.0,5.0,0.201896517995,0.165298888222,4.0,2.0,40.0,0.0
"(793, 0)",1,15.0,0.5,3.0,3.5,4.0,0.818730753078,0.449328964117,8.66666666667,5.5,3.75,0.0
"(793, 1)",1,0.0,1.5,3.0,4.5,4.0,0.818730753078,0.367879441171,4.33333333333,5.5,3.75,0.0
"(793, 2)",1,15.0,4.0,3.0,7.0,4.0,0.548811636094,0.246596963942,7.66666666667,7.0,7.5,0.0
"(793, 4)",1,3.0,1.0,3.0,4.0,4.0,0.818730753078,0.449328964117,6.0,5.5,6.75,3.0
"(793, 6)",1,3.0,1.0,3.0,4.0,4.0,0.818730753078,0.449328964117,6.0,5.5,6.75,3.0
"(794, 0)",1,15.0,0.5,3.0,7.5,4.0,0.818730753078,0.201896517995,8.0,4.0,7.5,0.0
"(794, 1)",1,15.0,1.5,3.0,8.5,4.0,0.818730753078,0.165298888222,8.0,4.0,7.5,0.0
"(794, 3)",1,21.0,0.5,3.0,7.5,4.0,0.818730753078,0.201896517995,8.0,4.0,10.5,3.0
"(794, 4)",1,21.0,1.0,3.0,8.0,4.0,0.818730753078,0.201896517995,8.0,4.0,10.5,3.0
"(794, 6)",1,21.0,1.0,3.0,8.0,4.0,0.246596963942,0.201896517995,8.0,4.0,10.5,3.0
"(796, 0)",1,40.0,0.5,4.0,9.0,5.0,0.165298888222,0.165298888222,4.0,2.0,20.0,0.0
"(796, 1)",1,40.0,1.5,4.0,10.0,5.0,0.818730753078,0.135335283237,4.0,2.0,20.0,0.0
"(796, 4)",1,80.0,1.0,4.0,9.5,5.0,0.165298888222,0.135335283237,4.0,2.0,40.0,0.0
"(797, 0)",1,50.0,0.5,5.0,10.0,5.0,0.135335283237,0.135335283237,4.0,2.0,25.0,0.0
"(797, 1)",1,50.0,1.5,5.0,11.0,5.0,0.135335283237,0.110803158362,4.0,2.0,25.0,0.0
"(799, 0)",1,25.0,0.5,5.0,5.5,5.0,0.818730753078,0.301194211912,8.0,4.0,0.0,0.0
"(799, 1)",1,0.0,1.5,5.0,6.5,5.0,0.818730753078,0.246596963942,4.0,4.0,25.0,0.0
"(799, 2)",1,25.0,4.0,5.0,9.0,5.0,0.367879441171,0.165298888222,8.0,4.0,25.0,0.0
"(799, 3)",1,25.0,0.5,5.0,5.5,5.0,0.367879441171,0.301194211912,8.0,4.0,25.0,0.0
"(800, 0)",1,50.0,0.5,5.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,25.0,0.0
"(800, 1)",1,50.0,1.5,5.0,10.5,5.0,0.165298888222,0.110803158362,4.0,2.0,25.0,0.0
"(800, 3)",1,100.0,0.5,5.0,9.5,5.0,0.165298888222,0.135335283237,4.0,2.0,50.0,0.0
"(805, 0)",1,15.0,0.5,3.0,7.5,5.0,0.818730753078,0.201896517995,8.0,4.0,7.5,0.0
"(805, 1)",1,15.0,1.5,3.0,8.5,5.0,0.246596963942,0.165298888222,8.0,4.0,7.5,0.0
"(805, 3)",1,15.0,0.5,3.0,7.5,5.0,0.818730753078,0.201896517995,8.0,4.0,7.5,3.0
"(805, 4)",1,15.0,1.0,3.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,7.5,3.0
"(805, 6)",1,15.0,1.0,3.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,7.5,3.0
"(806, 0)",1,20.0,0.5,4.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,0.0,0.0
"(806, 1)",1,0.0,1.5,4.0,5.5,5.0,0.818730753078,0.301194211912,4.0,4.0,20.0,0.0
"(806, 2)",1,20.0,4.0,4.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,20.0,0.0
"(806, 3)",1,20.0,0.5,4.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,20.0,0.0
"(806, 6)",1,0.0,1.0,4.0,5.0,5.0,0.449328964117,0.367879441171,4.0,4.0,40.0,0.0
"(807, 1)",1,50.0,1.5,5.0,3.5,5.0,0.670320046036,0.449328964117,2.0,2.0,50.0,0.0
"(807, 2)",1,50.0,4.0,5.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,50.0,0.0
"(807, 5)",1,25.0,3.0,5.0,5.0,5.0,0.818730753078,0.367879441171,2.0,2.0,25.0,0.0
"(807, 6)",1,25.0,1.0,5.0,3.0,5.0,0.818730753078,0.548811636094,2.0,2.0,25.0,0.0
"(808, 2)",1,50.0,4.0,5.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,50.0,0.0
"(808, 5)",1,25.0,3.0,5.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,25.0,0.0
"(808, 6)",1,25.0,1.0,5.0,4.5,5.0,0.449328964117,0.367879441171,2.0,2.0,25.0,0.0
"(810, 0)",1,40.0,0.5,4.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(810, 1)",1,40.0,1.5,4.0,9.5,5.0,0.201896517995,0.135335283237,4.0,2.0,20.0,0.0
"(810, 3)",1,80.0,0.5,4.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,40.0,0.0
"(810, 6)",1,80.0,1.0,4.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,40.0,0.0
"(814, 0)",1,40.0,0.5,4.0,8.0,5.0,0.818730753078,0.201896517995,4.0,2.0,20.0,0.0
"(814, 1)",1,40.0,1.5,4.0,9.0,5.0,0.201896517995,0.165298888222,4.0,2.0,20.0,0.0
"(814, 4)",1,80.0,1.0,4.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,40.0,0.0
"(814, 6)",1,80.0,1.0,4.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,40.0,0.0
"(815, 0)",1,40.0,0.5,4.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(815, 1)",1,40.0,1.5,4.0,10.0,5.0,0.165298888222,0.135335283237,4.0,2.0,20.0,0.0
"(815, 6)",1,80.0,1.0,4.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,40.0,0.0
"(816, 0)",1,0.0,0.5,3.0,1.5,1.0,0.818730753078,0.670320046036,8.66666666667,5.5,0.0,0.0
"(816, 1)",1,22.0,1.5,3.0,2.5,1.0,0.818730753078,0.548811636094,4.33333333333,5.5,27.0,3.0
"(816, 3)",1,0.0,0.5,3.0,1.5,1.0,0.818730753078,0.670320046036,10.3333333333,5.5,0.0,0.0
"(816, 4)",1,22.0,1.0,3.0,2.0,1.0,0.818730753078,0.670320046036,6.0,5.5,27.0,3.0
"(816, 5)",1,22.0,3.0,3.0,4.0,1.0,0.818730753078,0.449328964117,6.0,5.5,27.0,3.0
