,Action Betw,resource,satisfied demand,mean rem demand,actual rem demand,collected debris,satisfied demand,period,exponential period,degree
"(536, 6)",10.0,1,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(537, 4)",20.0,1,0.0,3,2.0,9,5.0,2.0,0.670320046036,0.0
"(537, 5)",10.0,3,2.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(537, 6)",10.0,1,2.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(538, 5)",10.0,3,2.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(538, 6)",10.0,1,2.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(539, 2)",0.0,3,0.0,3,3.0,4,1.0,1.0,0.818730753078,0.0
"(539, 3)",27.0,2,4.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(539, 4)",27.0,1,3.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(539, 5)",0.0,3,0.0,3,3.0,4,1.0,1.0,0.818730753078,0.0
"(539, 6)",27.0,1,4.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(540, 0)",5.0,1,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.75
"(540, 1)",0.0,3,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.0
"(540, 2)",5.0,3,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.75
"(540, 4)",6.0,1,2.0,3,2.0,3,3.0,1.0,0.818730753078,0.75
"(540, 6)",6.0,1,2.0,3,1.0,3,3.0,1.0,0.818730753078,0.75
"(541, 0)",0.833333333333,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(541, 1)",0.833333333333,3,1.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(541, 2)",1.66666666667,3,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(541, 3)",1.66666666667,2,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(541, 6)",1.66666666667,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.0
"(542, 0)",10.0,1,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(542, 1)",10.0,3,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(542, 5)",20.0,3,0.0,3,2.0,7,5.0,2.0,0.670320046036,0.0
"(544, 1)",2.5,3,4.0,0,0.0,2,5.0,1.0,0.818730753078,1.0
"(544, 2)",2.5,3,3.0,0,0.0,2,5.0,1.0,0.818730753078,1.0
"(544, 3)",2.5,2,0.0,3,3.0,2,5.0,1.0,0.818730753078,0.0
"(544, 4)",5.0,1,0.0,3,3.0,2,5.0,1.0,0.818730753078,1.0
"(544, 5)",5.0,3,0.0,3,4.0,2,5.0,1.0,0.818730753078,1.0
"(547, 0)",5.0,1,1.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(547, 1)",5.0,3,1.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(547, 6)",10.0,1,0.0,3,1.0,9,5.0,2.0,0.670320046036,0.0
"(548, 1)",0.0,3,0.0,3,3.0,4,3.0,1.0,0.818730753078,0.0
"(548, 2)",0.0,3,0.0,3,3.0,4,3.0,1.0,0.818730753078,0.0
"(548, 3)",13.5,2,1.0,0,0.0,4,3.0,1.0,0.818730753078,0.75
"(548, 4)",13.5,1,2.0,3,1.0,4,3.0,1.0,0.818730753078,0.75
"(548, 6)",13.5,1,2.0,3,1.0,4,3.0,1.0,0.818730753078,0.75
"(549, 1)",18.0,3,4.0,0,0.0,4,4.0,1.0,0.818730753078,1.0
"(549, 2)",18.0,3,1.0,0,0.0,4,4.0,1.0,0.818730753078,1.0
"(549, 4)",18.0,1,2.0,0,0.0,4,4.0,1.0,0.818730753078,1.0
"(549, 5)",18.0,3,4.0,0,0.0,4,4.0,1.0,0.818730753078,1.0
"(554, 1)",0.0,3,0.0,3,3.0,4,4.0,1.0,0.818730753078,0.0
"(554, 3)",18.0,2,1.0,3,2.0,4,4.0,1.0,0.818730753078,0.75
"(554, 4)",18.0,1,1.0,0,0.0,4,4.0,1.0,0.818730753078,0.75
"(554, 5)",0.0,3,0.0,3,3.0,4,4.0,1.0,0.818730753078,0.0
"(554, 6)",18.0,1,5.0,0,0.0,4,4.0,1.0,0.818730753078,0.75
"(555, 2)",40.0,3,0.0,3,4.0,6,5.0,2.0,0.670320046036,0.0
"(555, 4)",40.0,1,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.0
"(555, 5)",20.0,3,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(555, 6)",20.0,1,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(556, 4)",40.0,1,0.0,3,4.0,9,5.0,2.0,0.670320046036,0.0
"(556, 5)",20.0,3,4.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(556, 6)",20.0,1,4.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(557, 0)",1.66666666667,1,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(557, 1)",1.66666666667,3,2.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(557, 2)",3.33333333333,3,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(557, 3)",3.33333333333,2,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(557, 4)",3.33333333333,1,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.0
"(562, 1)",2.5,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(562, 2)",2.5,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(562, 3)",2.5,2,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(562, 6)",5.0,1,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(563, 0)",0.833333333333,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(563, 1)",0.833333333333,3,1.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(563, 2)",1.66666666667,3,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(563, 3)",1.66666666667,2,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(563, 4)",1.66666666667,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.0
"(564, 0)",0.833333333333,1,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.75
"(564, 1)",0.833333333333,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(564, 2)",1.66666666667,3,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.75
"(564, 3)",1.66666666667,2,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.75
"(566, 0)",0.833333333333,1,0.0,3,1.0,2,5.0,1.0,0.818730753078,0.75
"(566, 1)",0.833333333333,3,1.0,0,0.0,2,5.0,1.0,0.818730753078,0.0
"(566, 2)",1.66666666667,3,0.0,3,1.0,2,5.0,1.0,0.818730753078,0.75
"(566, 3)",1.66666666667,2,0.0,3,1.0,2,5.0,1.0,0.818730753078,0.75
"(566, 5)",1.66666666667,3,0.0,3,1.0,2,5.0,1.0,0.818730753078,0.0
"(567, 0)",5.0,1,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(567, 1)",5.0,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(567, 3)",10.0,2,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(567, 5)",10.0,3,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(568, 0)",5.0,1,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(568, 1)",5.0,3,1.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(568, 2)",10.0,3,0.0,3,1.0,7,5.0,2.0,0.670320046036,0.0
"(572, 0)",1.66666666667,1,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(572, 1)",1.66666666667,3,2.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(572, 2)",3.33333333333,3,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(572, 3)",3.33333333333,2,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(572, 6)",3.33333333333,1,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.0
"(573, 0)",10.0,1,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(573, 1)",10.0,3,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(573, 2)",20.0,3,0.0,3,2.0,6,5.0,2.0,0.670320046036,0.0
"(573, 6)",20.0,1,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(575, 1)",15.0,3,3.0,0,0.0,4,5.0,1.0,0.818730753078,1.0
"(575, 2)",15.0,3,4.0,0,0.0,4,5.0,1.0,0.818730753078,1.0
"(575, 4)",15.0,1,2.0,0,0.0,4,5.0,1.0,0.818730753078,1.0
"(575, 5)",15.0,3,3.0,0,0.0,4,5.0,1.0,0.818730753078,1.0
"(576, 2)",30.0,3,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.0
"(576, 3)",30.0,2,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.0
"(576, 5)",15.0,3,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(576, 6)",15.0,1,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(577, 5)",20.0,3,4.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(577, 6)",20.0,1,4.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(581, 0)",0.0,1,0.0,3,3.0,1,4.0,1.0,0.818730753078,0.75
"(581, 1)",8.0,3,2.0,0,0.0,1,4.0,1.0,0.818730753078,1.0
"(581, 3)",0.0,2,0.0,3,3.0,1,4.0,1.0,0.818730753078,0.75
"(581, 4)",8.0,1,1.0,3,2.0,1,4.0,1.0,0.818730753078,1.0
"(581, 5)",8.0,3,1.0,3,2.0,1,4.0,1.0,0.818730753078,1.0
"(582, 0)",10.0,1,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(582, 1)",10.0,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(582, 3)",20.0,2,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.0
"(582, 5)",20.0,3,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.0
"(585, 2)",40.0,3,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(585, 5)",20.0,3,4.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(585, 6)",20.0,1,4.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(588, 0)",1.66666666667,1,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.75
"(588, 1)",1.66666666667,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(588, 2)",3.33333333333,3,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.75
"(588, 3)",3.33333333333,2,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.75
"(591, 0)",10.0,1,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(591, 1)",10.0,3,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(591, 2)",20.0,3,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(592, 1)",10.0,3,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(592, 2)",10.0,3,4.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(592, 3)",10.0,2,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(593, 0)",5.0,1,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(593, 1)",5.0,3,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(593, 2)",10.0,3,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(593, 4)",10.0,1,0.0,3,1.0,6,5.0,2.0,0.670320046036,0.0
"(596, 0)",2.5,1,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.75
"(596, 1)",2.5,3,3.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(596, 2)",5.0,3,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.75
"(596, 3)",5.0,2,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.75
"(596, 4)",5.0,1,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.0
"(598, 1)",2.5,3,1.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(598, 2)",2.5,3,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(598, 3)",2.5,2,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(602, 0)",10.0,1,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(602, 1)",10.0,3,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(602, 3)",20.0,2,0.0,3,2.0,7,5.0,2.0,0.670320046036,0.0
"(602, 4)",20.0,1,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(604, 3)",18.0,2,1.0,3,3.0,7,4.0,1.0,0.818730753078,0.75
"(604, 4)",18.0,1,1.0,3,4.0,7,4.0,1.0,0.818730753078,0.75
"(604, 5)",0.0,3,0.0,3,3.0,7,4.0,2.0,0.670320046036,0.0
"(604, 6)",18.0,1,3.0,0,0.0,7,4.0,2.0,0.670320046036,0.75
"(605, 0)",5.0,1,1.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(605, 1)",5.0,3,1.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(605, 4)",10.0,1,0.0,3,1.0,9,5.0,1.0,0.818730753078,0.0
"(606, 0)",5.0,1,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(606, 1)",5.0,3,1.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(606, 2)",10.0,3,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(606, 6)",10.0,1,0.0,3,1.0,6,5.0,2.0,0.670320046036,0.0
"(607, 0)",3.33333333333,1,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.75
"(607, 1)",3.33333333333,3,4.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(607, 2)",6.66666666667,3,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.75
"(607, 3)",6.66666666667,2,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.75
"(607, 4)",6.66666666667,1,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.0
"(608, 0)",10.0,1,2.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(608, 1)",10.0,3,2.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(608, 4)",20.0,1,0.0,3,2.0,9,5.0,1.0,0.818730753078,0.0
"(610, 0)",1.66666666667,1,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(610, 1)",1.66666666667,3,2.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(610, 2)",3.33333333333,3,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(610, 3)",3.33333333333,2,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(610, 4)",3.33333333333,1,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.0
"(611, 0)",10.0,1,2.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(611, 1)",10.0,3,2.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(611, 3)",20.0,2,0.0,3,2.0,8,5.0,2.0,0.670320046036,0.0
"(612, 0)",7.5,1,0.0,3,3.0,3,4.0,1.0,0.818730753078,0.0
"(612, 1)",3.0,3,3.0,0,0.0,3,4.0,1.0,0.818730753078,1.0
"(612, 2)",10.5,3,1.0,3,3.0,3,4.0,1.0,0.818730753078,1.0
"(612, 4)",10.5,1,1.0,3,4.0,3,4.0,1.0,0.818730753078,1.0
"(612, 5)",10.5,3,1.0,3,3.0,3,4.0,1.0,0.818730753078,1.0
"(615, 1)",10.0,3,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(615, 3)",10.0,2,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(615, 5)",5.0,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(615, 6)",5.0,1,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(619, 0)",2.5,1,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.75
"(619, 1)",2.5,3,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(619, 2)",5.0,3,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.75
"(619, 3)",5.0,2,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.75
"(621, 1)",2.5,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(621, 2)",2.5,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(621, 3)",2.5,2,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(621, 4)",5.0,1,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(622, 2)",50.0,3,0.0,3,5.0,7,5.0,1.0,0.818730753078,0.0
"(622, 5)",25.0,3,5.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(622, 6)",25.0,1,5.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(628, 0)",10.0,1,2.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(628, 1)",10.0,3,2.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(628, 4)",20.0,1,0.0,3,2.0,8,5.0,1.0,0.818730753078,0.0
"(628, 6)",20.0,1,0.0,3,2.0,8,5.0,1.0,0.818730753078,0.0
"(630, 0)",1.66666666667,1,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.75
"(630, 1)",1.66666666667,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(630, 2)",3.33333333333,3,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.75
"(630, 3)",3.33333333333,2,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.75
"(632, 3)",40.0,2,0.0,3,4.0,8,5.0,2.0,0.670320046036,0.0
"(632, 5)",20.0,3,4.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(632, 6)",20.0,1,4.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(635, 1)",12.5,3,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(635, 2)",12.5,3,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(635, 3)",12.5,2,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(635, 4)",25.0,1,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.0
"(636, 1)",12.5,3,5.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(636, 2)",12.5,3,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(636, 3)",12.5,2,5.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(639, 1)",10.0,3,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(639, 2)",10.0,3,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(639, 3)",10.0,2,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(639, 4)",20.0,1,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.0
"(642, 3)",15.0,2,0.0,3,3.0,7,5.0,2.0,0.670320046036,0.75
"(642, 4)",15.0,1,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.75
"(642, 5)",0.0,3,0.0,3,3.0,7,5.0,2.0,0.670320046036,0.0
"(642, 6)",15.0,1,3.0,0,0.0,7,5.0,2.0,0.670320046036,0.75
"(645, 0)",20.0,1,4.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(645, 1)",20.0,3,4.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(645, 2)",40.0,3,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(649, 1)",0.0,3,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.0
"(649, 3)",15.0,2,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.75
"(649, 4)",15.0,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(649, 5)",0.0,3,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.0
"(649, 6)",15.0,1,3.0,0,0.0,4,5.0,1.0,0.818730753078,0.75
"(657, 0)",0.0,1,0.0,3,3.0,3,4.0,1.0,0.818730753078,0.75
"(657, 2)",0.0,3,0.0,3,3.0,3,4.0,1.0,0.818730753078,0.75
"(657, 4)",18.0,1,1.0,3,3.0,3,4.0,1.0,0.818730753078,0.75
"(657, 5)",0.0,3,0.0,3,3.0,3,4.0,1.0,0.818730753078,0.0
"(657, 6)",18.0,1,3.0,0,0.0,3,4.0,1.0,0.818730753078,0.75
"(662, 0)",15.0,1,3.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(662, 1)",15.0,3,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(662, 3)",30.0,2,0.0,3,3.0,7,5.0,2.0,0.670320046036,0.0
"(662, 4)",30.0,1,0.0,3,3.0,7,5.0,1.0,0.818730753078,0.0
"(667, 0)",5.0,1,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(667, 1)",5.0,3,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(667, 3)",10.0,2,0.0,3,1.0,7,5.0,1.0,0.818730753078,0.0
"(667, 4)",10.0,1,0.0,3,1.0,7,5.0,2.0,0.670320046036,0.0
"(669, 0)",7.5,1,0.0,3,3.0,6,3.0,2.0,0.670320046036,0.0
"(669, 1)",7.5,3,0.0,3,3.0,6,3.0,1.0,0.818730753078,0.0
"(669, 3)",13.5,2,2.0,3,1.0,6,3.0,1.0,0.818730753078,0.75
"(669, 4)",13.5,1,2.0,3,1.0,6,3.0,1.0,0.818730753078,0.75
"(669, 6)",13.5,1,2.0,3,2.0,6,3.0,1.0,0.818730753078,0.75
"(673, 1)",0.0,3,0.0,3,3.0,7,5.0,1.0,0.818730753078,0.0
"(673, 3)",15.0,2,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.75
"(673, 4)",15.0,1,4.0,0,0.0,7,5.0,2.0,0.670320046036,0.75
"(673, 6)",15.0,1,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.75
"(677, 0)",10.0,1,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(677, 1)",10.0,3,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(677, 2)",20.0,3,0.0,3,2.0,6,5.0,2.0,0.670320046036,0.0
"(677, 4)",20.0,1,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(678, 0)",20.0,1,4.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(678, 1)",20.0,3,4.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(678, 2)",40.0,3,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.0
"(678, 5)",40.0,3,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.0
"(679, 0)",20.0,1,4.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(679, 1)",20.0,3,4.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(679, 5)",40.0,3,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(681, 2)",20.0,3,0.0,3,2.0,6,5.0,2.0,0.670320046036,0.0
"(681, 4)",20.0,1,0.0,3,2.0,6,5.0,2.0,0.670320046036,0.0
"(681, 5)",10.0,3,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(681, 6)",10.0,1,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(682, 2)",20.0,3,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(682, 5)",10.0,3,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(682, 6)",10.0,1,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(687, 1)",20.0,3,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(687, 5)",10.0,3,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(687, 6)",10.0,1,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(695, 0)",3.33333333333,1,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.75
"(695, 1)",3.33333333333,3,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(695, 2)",6.66666666667,3,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.75
"(695, 3)",6.66666666667,2,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.75
"(704, 0)",5.0,1,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(704, 1)",5.0,3,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(704, 4)",10.0,1,0.0,3,1.0,8,5.0,2.0,0.670320046036,0.0
"(704, 6)",10.0,1,0.0,3,1.0,8,5.0,1.0,0.818730753078,0.0
"(709, 2)",0.0,3,0.0,3,3.0,4,4.0,1.0,0.818730753078,0.0
"(709, 3)",18.0,2,1.0,3,2.0,4,4.0,1.0,0.818730753078,0.75
"(709, 4)",18.0,1,1.0,3,2.0,4,4.0,1.0,0.818730753078,0.75
"(709, 5)",0.0,3,0.0,3,3.0,4,4.0,1.0,0.818730753078,0.0
"(709, 6)",18.0,1,5.0,0,0.0,4,4.0,1.0,0.818730753078,0.75
"(710, 2)",30.0,3,0.0,3,3.0,6,5.0,1.0,0.818730753078,0.0
"(710, 4)",30.0,1,0.0,3,3.0,6,5.0,2.0,0.670320046036,0.0
"(710, 5)",15.0,3,3.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(710, 6)",15.0,1,3.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(711, 2)",30.0,3,0.0,3,3.0,7,5.0,2.0,0.670320046036,0.0
"(711, 5)",15.0,3,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(711, 6)",15.0,1,3.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(712, 5)",15.0,3,3.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(712, 6)",15.0,1,3.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(713, 0)",20.0,1,4.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(713, 1)",20.0,3,4.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(713, 3)",40.0,2,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(713, 4)",40.0,1,0.0,3,4.0,7,5.0,2.0,0.670320046036,0.0
"(714, 0)",20.0,1,4.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(714, 1)",20.0,3,4.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(714, 3)",40.0,2,0.0,3,4.0,8,5.0,2.0,0.670320046036,0.0
"(720, 0)",0.0,1,0.0,3,3.0,6,4.0,1.0,0.818730753078,0.0
"(720, 3)",18.0,2,1.0,3,1.0,6,4.0,1.0,0.818730753078,0.75
"(720, 4)",18.0,1,1.0,3,2.0,6,4.0,1.0,0.818730753078,0.75
"(720, 5)",0.0,3,0.0,3,3.0,6,4.0,2.0,0.670320046036,0.0
"(720, 6)",18.0,1,3.0,0,0.0,6,4.0,1.0,0.818730753078,0.75
"(721, 0)",0.0,1,0.0,3,3.0,9,4.0,2.0,0.670320046036,0.0
"(721, 3)",18.0,2,3.0,0,0.0,9,4.0,1.0,0.818730753078,0.75
"(721, 4)",18.0,1,2.0,0,0.0,9,4.0,1.0,0.818730753078,0.75
"(721, 6)",18.0,1,2.0,0,0.0,9,4.0,2.0,0.670320046036,0.75
"(722, 4)",30.0,1,0.0,3,3.0,9,5.0,2.0,0.670320046036,0.0
"(722, 5)",15.0,3,3.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(722, 6)",15.0,1,3.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(725, 1)",40.0,3,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.0
