Unnamed: 0,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1,Qval
"(1281, 10)",1,36.0,1.0,3.0,13.0,4.0,0.0907179532894,0.0742735782143,4.0,2.0,18.0,0.0,22.282073464299998
"(1281, 11)",1,36.0,1.0,3.0,13.0,4.0,0.0907179532894,0.0742735782143,4.0,2.0,18.0,3.0,22.282073464299998
"(1281, 13)",1,36.0,0.5,3.0,12.5,4.0,0.818730753078,0.0742735782143,4.0,2.0,18.0,0.0,22.282073464299998
"(1281, 14)",1,36.0,1.0,3.0,13.0,4.0,0.0907179532894,0.0742735782143,4.0,2.0,18.0,0.0,22.282073464299998
"(1287, 2)",1,0.0,3.0,3.0,14.0,5.0,0.110803158362,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1287, 3)",1,0.0,1.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(1287, 4)",1,0.0,1.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(1287, 7)",1,0.0,4.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,3.0,4.0,0.0,0.0,12.228661193499999
"(1287, 10)",1,30.0,1.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,6.33333333333,4.0,15.0,0.0,27.215385986799998
"(1287, 11)",1,30.0,1.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,6.33333333333,4.0,15.0,3.0,27.215385986799998
"(1287, 13)",1,30.0,0.5,3.0,11.5,5.0,0.818730753078,0.0907179532894,6.33333333333,4.0,15.0,0.0,27.215385986799998
"(1288, 3)",1,0.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1288, 4)",1,0.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1288, 7)",1,0.0,4.0,3.0,18.0,5.0,0.0608100626252,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(1288, 10)",1,30.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,6.33333333333,4.0,15.0,0.0,14.9361205104
"(1288, 11)",1,30.0,1.0,3.0,15.0,5.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,15.0,3.0,14.9361205104
"(1288, 13)",1,30.0,0.5,3.0,14.5,5.0,0.818730753078,0.0497870683679,6.33333333333,4.0,15.0,0.0,14.9361205104
"(1291, 2)",1,0.0,3.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(1291, 8)",1,0.0,4.0,3.0,17.0,2.0,0.818730753078,0.0333732699603,4.0,2.0,0.0,0.0,8.1971167341899989
"(1291, 10)",1,48.0,1.0,3.0,14.0,2.0,0.818730753078,0.0608100626252,4.0,2.0,24.0,0.0,18.243018787600001
"(1291, 11)",1,48.0,1.0,3.0,14.0,2.0,0.0742735782143,0.0608100626252,4.0,2.0,24.0,3.0,18.243018787600001
"(1291, 13)",1,48.0,0.5,3.0,13.5,2.0,0.818730753078,0.0608100626252,4.0,2.0,24.0,0.0,18.243018787600001
"(1291, 14)",1,48.0,1.0,3.0,14.0,2.0,0.818730753078,0.0608100626252,4.0,2.0,24.0,0.0,18.243018787600001
"(1297, 5)",1,0.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(1297, 8)",1,0.0,4.0,3.0,19.0,2.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(1297, 10)",1,48.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,24.0,0.0,12.228661193499999
"(1297, 11)",1,48.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,24.0,3.0,12.228661193499999
"(1297, 13)",1,48.0,0.5,3.0,15.5,2.0,0.0497870683679,0.0407622039784,4.0,2.0,24.0,0.0,12.228661193499999
"(1297, 14)",1,48.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,24.0,0.0,12.228661193499999
"(1298, 2)",1,0.0,3.0,3.0,18.0,5.0,0.0497870683679,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(1298, 3)",1,0.0,1.0,3.0,16.0,5.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(1298, 4)",1,0.0,1.0,3.0,16.0,5.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(1298, 10)",1,30.0,1.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,4.0,2.0,15.0,0.0,12.228661193499999
"(1298, 11)",1,30.0,1.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,4.0,2.0,15.0,3.0,11.821039153699999
"(1298, 13)",1,30.0,0.5,3.0,15.5,5.0,0.818730753078,0.0407622039784,4.0,2.0,15.0,0.0,12.228661193499999
"(1298, 14)",1,30.0,1.0,3.0,16.0,5.0,0.0497870683679,0.0407622039784,4.0,2.0,15.0,0.0,12.228661193499999
"(1299, 2)",1,0.0,3.0,3.0,11.0,5.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(1299, 4)",1,0.0,1.0,3.0,9.0,5.0,0.818730753078,0.165298888222,4.0,4.0,0.0,0.0,40.600584970999996
"(1299, 7)",1,0.0,4.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,3.0,4.0,0.0,0.0,22.282073464299998
"(1299, 8)",1,0.0,4.0,3.0,12.0,5.0,0.201896517995,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(1299, 10)",1,30.0,1.0,3.0,9.0,5.0,0.818730753078,0.165298888222,6.33333333333,4.0,15.0,0.0,49.589666466499999
"(1299, 11)",1,30.0,1.0,3.0,9.0,5.0,0.201896517995,0.165298888222,6.33333333333,4.0,15.0,3.0,49.589666466499999
"(1299, 13)",1,30.0,0.5,3.0,8.5,5.0,0.818730753078,0.165298888222,6.33333333333,4.0,15.0,0.0,49.589666466499999
"(1303, 5)",1,0.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,4.0,4.0,0.0,0.0,10.011980988099999
"(1303, 7)",1,0.0,4.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,3.0,4.0,0.0,0.0,5.4946916666199996
"(1303, 10)",1,36.0,1.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,6.33333333333,4.0,18.0,0.0,12.228661193499999
"(1303, 11)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,18.0,3.0,12.228661193499999
"(1303, 13)",1,36.0,0.5,3.0,15.5,4.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,18.0,0.0,12.228661193499999
"(1304, 0)",1,0.0,4.0,3.0,15.0,4.0,0.110803158362,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1304, 3)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(1304, 7)",1,0.0,4.0,3.0,15.0,4.0,0.110803158362,0.0497870683679,3.0,4.0,0.0,0.0,12.228661193499999
"(1304, 10)",1,36.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(1304, 11)",1,36.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,3.0,27.215385986799998
"(1304, 13)",1,36.0,0.5,3.0,11.5,4.0,0.110803158362,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(1307, 0)",1,0.0,4.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,5.33333333333,4.0,0.0,0.0,12.228661193499999
"(1307, 2)",1,0.0,3.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,5.33333333333,4.0,0.0,0.0,14.9361205104
"(1307, 3)",1,0.0,1.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,5.33333333333,4.0,0.0,0.0,22.282073464299998
"(1307, 4)",1,0.0,1.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,8.66666666667,6.0,0.0,0.0,22.282073464299998
"(1307, 10)",1,30.0,1.0,3.0,12.0,5.0,0.110803158362,0.0907179532894,6.33333333333,4.0,15.0,0.0,27.215385986799998
"(1307, 11)",1,30.0,1.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,6.33333333333,4.0,15.0,3.0,27.215385986799998
"(1307, 13)",1,30.0,0.5,3.0,11.5,5.0,0.818730753078,0.0907179532894,6.33333333333,4.0,15.0,0.0,27.215385986799998
"(1307, 14)",1,30.0,1.0,3.0,12.0,5.0,0.110803158362,0.0907179532894,6.33333333333,4.0,15.0,0.0,27.215385986799998
"(1309, 1)",1,0.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1309, 4)",1,0.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1309, 7)",1,0.0,4.0,3.0,18.0,4.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(1309, 10)",1,36.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,18.0,0.0,14.9361205104
"(1309, 11)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,3.0,14.9361205104
"(1309, 13)",1,36.0,0.5,3.0,14.5,4.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,18.0,0.0,14.9361205104
"(1319, 2)",1,0.0,3.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1319, 4)",1,0.0,1.0,3.0,13.0,5.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0,18.243018787600001
"(1319, 7)",1,0.0,4.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,3.0,4.0,0.0,0.0,10.011980988099999
"(1319, 10)",1,30.0,1.0,3.0,13.0,5.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,15.0,0.0,22.282073464299998
"(1319, 11)",1,30.0,1.0,3.0,13.0,5.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,15.0,3.0,22.282073464299998
"(1319, 13)",1,30.0,0.5,3.0,12.5,5.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,15.0,0.0,22.282073464299998
"(1323, 0)",1,0.0,4.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(1323, 2)",1,0.0,3.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,5.33333333333,4.0,0.0,0.0,12.228661193499999
"(1323, 3)",1,0.0,1.0,3.0,13.0,5.0,0.0907179532894,0.0742735782143,5.33333333333,4.0,0.0,0.0,18.243018787600001
"(1323, 10)",1,30.0,1.0,3.0,13.0,5.0,0.818730753078,0.0742735782143,6.33333333333,4.0,15.0,0.0,22.282073464299998
"(1323, 11)",1,30.0,1.0,3.0,13.0,5.0,0.818730753078,0.0742735782143,6.33333333333,4.0,15.0,3.0,22.282073464299998
"(1323, 13)",1,30.0,0.5,3.0,12.5,5.0,0.818730753078,0.0742735782143,6.33333333333,4.0,15.0,0.0,22.282073464299998
"(1323, 14)",1,30.0,1.0,3.0,13.0,5.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,15.0,0.0,22.282073464299998
"(1324, 0)",1,0.0,4.0,3.0,17.0,5.0,0.0742735782143,0.0333732699603,4.0,2.0,0.0,0.0,8.1971167341899989
"(1324, 2)",1,0.0,3.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(1324, 10)",1,30.0,1.0,3.0,14.0,5.0,0.0742735782143,0.0608100626252,4.0,2.0,15.0,0.0,18.243018787600001
"(1324, 11)",1,30.0,1.0,3.0,14.0,5.0,0.0742735782143,0.0608100626252,4.0,2.0,15.0,3.0,18.243018787600001
"(1324, 13)",1,30.0,0.5,3.0,13.5,5.0,0.0742735782143,0.0608100626252,4.0,2.0,15.0,0.0,18.243018787600001
"(1324, 14)",1,30.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,4.0,2.0,15.0,0.0,18.243018787600001
"(1327, 2)",1,0.0,3.0,3.0,15.0,3.0,0.0907179532894,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1327, 5)",1,0.0,1.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0,18.243018787600001
"(1327, 7)",1,0.0,4.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,3.0,4.0,0.0,0.0,10.011980988099999
"(1327, 10)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,0.0,22.282073464299998
"(1327, 11)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,3.0,22.282073464299998
"(1327, 13)",1,42.0,0.5,3.0,12.5,3.0,0.818730753078,0.0742735782143,6.33333333333,4.0,21.0,0.0,22.282073464299998
"(1338, 4)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(1338, 5)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(1338, 7)",1,0.0,4.0,3.0,14.0,3.0,0.135335283237,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(1338, 8)",1,0.0,4.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1338, 10)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,0.0,33.240947508699996
"(1338, 11)",1,42.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,6.33333333333,4.0,21.0,3.0,33.240947508699996
"(1338, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,0.0,33.240947508699996
"(1358, 2)",1,0.0,3.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1358, 5)",1,0.0,1.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0,18.243018787600001
"(1358, 7)",1,0.0,4.0,3.0,16.0,2.0,0.0907179532894,0.0407622039784,3.0,4.0,0.0,0.0,10.011980988099999
"(1358, 10)",1,48.0,1.0,3.0,13.0,2.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,24.0,0.0,22.282073464299998
"(1358, 11)",1,48.0,1.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,6.33333333333,4.0,24.0,3.0,22.282073464299998
"(1358, 13)",1,48.0,0.5,3.0,12.5,2.0,0.818730753078,0.0742735782143,6.33333333333,4.0,24.0,0.0,22.282073464299998
"(1362, 1)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1362, 4)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1362, 5)",1,0.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1362, 7)",1,0.0,4.0,3.0,17.0,3.0,0.0742735782143,0.0333732699603,3.0,4.0,0.0,0.0,8.1971167341899989
"(1362, 10)",1,42.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,6.33333333333,4.0,21.0,0.0,18.243018787600001
"(1362, 11)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,3.0,15.8106162826
"(1362, 13)",1,42.0,0.5,3.0,13.5,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,0.0,18.243018787600001
"(1363, 1)",1,0.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(1363, 4)",1,0.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(1363, 5)",1,0.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(1363, 10)",1,42.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0,8.1971167341899989
"(1363, 11)",1,42.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,3.0,8.1971167341799998
"(1363, 13)",1,42.0,0.5,3.0,17.5,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0,8.1971167341899989
"(1363, 14)",1,42.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0,8.1971167341899989
"(1375, 2)",1,0.0,3.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(1375, 7)",1,0.0,4.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,3.0,4.0,0.0,0.0,18.243018787600001
"(1375, 8)",1,0.0,4.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0,18.243018787600001
"(1375, 10)",1,54.0,1.0,3.0,10.0,1.0,0.165298888222,0.135335283237,6.33333333333,4.0,27.0,0.0,40.600584970999996
"(1375, 11)",1,54.0,1.0,3.0,10.0,1.0,0.818730753078,0.135335283237,6.33333333333,4.0,27.0,3.0,40.600584970999996
"(1375, 13)",1,54.0,0.5,3.0,9.5,1.0,0.165298888222,0.135335283237,6.33333333333,4.0,27.0,0.0,40.600584970999996
"(1377, 4)",1,0.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(1377, 5)",1,0.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(1377, 8)",1,0.0,4.0,3.0,18.0,4.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(1377, 10)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,18.0,0.0,14.9361205104
"(1377, 11)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,18.0,3.0,14.9361205104
"(1377, 13)",1,36.0,0.5,3.0,14.5,4.0,0.0608100626252,0.0497870683679,4.0,2.0,18.0,0.0,14.9361205104
"(1377, 14)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,18.0,0.0,14.9361205104
"(1378, 4)",1,0.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(1378, 8)",1,0.0,4.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(1378, 10)",1,36.0,1.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,4.0,2.0,18.0,0.0,12.228661193499999
"(1378, 11)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,4.0,2.0,18.0,3.0,12.228661193499999
"(1378, 13)",1,36.0,0.5,3.0,15.5,4.0,0.0497870683679,0.0407622039784,4.0,2.0,18.0,0.0,12.228661193499999
"(1378, 14)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,4.0,2.0,18.0,0.0,12.228661193499999
"(1380, 1)",1,0.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1380, 4)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1380, 7)",1,0.0,4.0,3.0,17.0,3.0,0.0742735782143,0.0333732699603,3.0,4.0,0.0,0.0,8.1971167341899989
"(1380, 9)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1380, 10)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,0.0,18.243018787600001
"(1380, 11)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,3.0,18.243018787600001
"(1380, 13)",1,42.0,0.5,3.0,13.5,3.0,0.818730753078,0.0608100626252,6.33333333333,4.0,21.0,0.0,18.243018787600001
"(1385, 2)",1,0.0,3.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1385, 4)",1,0.0,1.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0,18.243018787600001
"(1385, 7)",1,0.0,4.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,3.0,4.0,0.0,0.0,10.011980988099999
"(1385, 10)",1,42.0,1.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,6.33333333333,4.0,21.0,0.0,22.282073464299998
"(1385, 11)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,3.0,22.282073464299998
"(1385, 13)",1,42.0,0.5,3.0,12.5,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,0.0,22.282073464299998
"(1387, 1)",1,0.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(1387, 2)",1,0.0,3.0,3.0,18.0,2.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(1387, 5)",1,0.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(1387, 10)",1,48.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,24.0,0.0,12.228661193499999
"(1387, 11)",1,48.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,4.0,2.0,24.0,3.0,12.228661193499999
"(1387, 13)",1,48.0,0.5,3.0,15.5,2.0,0.0497870683679,0.0407622039784,4.0,2.0,24.0,0.0,12.228661193499999
"(1387, 14)",1,48.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,24.0,0.0,12.228661193499999
"(1392, 0)",1,0.0,4.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(1392, 3)",1,0.0,1.0,3.0,11.0,5.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(1392, 4)",1,0.0,1.0,3.0,11.0,5.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(1392, 7)",1,0.0,4.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(1392, 10)",1,30.0,1.0,3.0,11.0,5.0,0.135335283237,0.110803158362,6.33333333333,4.0,15.0,0.0,33.240947508699996
"(1392, 11)",1,30.0,1.0,3.0,11.0,5.0,0.818730753078,0.110803158362,6.33333333333,4.0,15.0,3.0,33.240947508699996
"(1392, 13)",1,30.0,0.5,3.0,10.5,5.0,0.818730753078,0.110803158362,6.33333333333,4.0,15.0,0.0,33.240947508699996
"(1395, 2)",1,0.0,3.0,3.0,17.0,2.0,0.818730753078,0.0333732699603,5.33333333333,4.0,0.0,0.0,8.1971167341899989
"(1395, 3)",1,0.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,8.66666666667,6.0,0.0,0.0,12.228661193499999
"(1395, 4)",1,0.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,5.33333333333,4.0,0.0,0.0,12.228661193499999
"(1395, 5)",1,0.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,5.33333333333,4.0,0.0,0.0,12.228661193499999
"(1395, 10)",1,48.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,24.0,0.0,14.9361205104
"(1395, 11)",1,48.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,24.0,3.0,14.9361205104
"(1395, 13)",1,48.0,0.5,3.0,14.5,2.0,0.818730753078,0.0497870683679,6.33333333333,4.0,24.0,0.0,14.9361205104
"(1395, 14)",1,48.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,6.33333333333,4.0,24.0,0.0,14.9361205104
"(1397, 1)",1,0.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1397, 4)",1,0.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(1397, 7)",1,0.0,4.0,3.0,18.0,1.0,0.0608100626252,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(1397, 10)",1,54.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,27.0,0.0,14.9361205104
"(1397, 11)",1,54.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,27.0,3.0,14.9361205104
"(1397, 13)",1,54.0,0.5,3.0,14.5,1.0,0.818730753078,0.0497870683679,6.33333333333,4.0,27.0,0.0,14.9361205104
"(1398, 1)",1,0.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(1398, 4)",1,0.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(1398, 10)",1,54.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,27.0,0.0,6.7112315568499996
"(1398, 11)",1,54.0,1.0,3.0,19.0,1.0,0.0273237224473,0.0223707718562,4.0,2.0,27.0,3.0,6.7112315568499996
"(1398, 13)",1,54.0,0.5,3.0,18.5,1.0,0.818730753078,0.0223707718562,4.0,2.0,27.0,0.0,6.7112315568499996
"(1398, 14)",1,54.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,27.0,0.0,6.7112315568499996
"(1400, 2)",1,0.0,3.0,3.0,10.0,2.0,0.818730753078,0.135335283237,6.13333333333,6.0,0.0,0.0,33.240947508699996
"(1400, 4)",1,0.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0,49.589666466499999
"(1400, 5)",1,0.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0,49.589666466499999
"(1400, 7)",1,0.0,4.0,3.0,11.0,2.0,0.818730753078,0.110803158362,6.13333333333,7.0,0.0,0.0,27.215385986799998
"(1400, 8)",1,0.0,4.0,3.0,11.0,2.0,0.246596963942,0.110803158362,10.2666666667,10.0,0.0,0.0,27.215385986799998
"(1400, 10)",1,48.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,10.2666666667,7.0,24.0,0.0,60.5689553984
"(1400, 11)",1,48.0,1.0,3.0,8.0,2.0,0.246596963942,0.201896517995,10.2666666667,7.0,24.0,3.0,58.549990218400005
"(1400, 13)",1,48.0,0.5,3.0,7.5,2.0,0.818730753078,0.201896517995,10.2666666667,7.0,24.0,0.0,60.5689553984
