,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1
"(2763, 13)",1,48.0,0.5,3.0,11.5,2.0,0.110803158362,0.0907179532894,6.33333333333,4.0,24.0,0.0
"(2766, 0)",1,0.0,4.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(2766, 2)",1,0.0,3.0,3.0,15.0,2.0,0.0907179532894,0.0497870683679,4.0,2.0,0.0,0.0
"(2766, 4)",1,0.0,1.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,4.0,2.0,0.0,0.0
"(2766, 10)",1,48.0,1.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,4.0,2.0,24.0,0.0
"(2766, 11)",1,48.0,1.0,3.0,13.0,2.0,0.0907179532894,0.0742735782143,4.0,2.0,24.0,3.0
"(2766, 13)",1,48.0,0.5,3.0,12.5,2.0,0.0907179532894,0.0742735782143,4.0,2.0,24.0,0.0
"(2766, 14)",1,48.0,1.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,4.0,2.0,24.0,0.0
"(2776, 2)",1,0.0,3.0,3.0,11.0,1.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(2776, 5)",1,0.0,1.0,3.0,9.0,1.0,0.818730753078,0.165298888222,4.0,4.0,0.0,0.0
"(2776, 7)",1,0.0,4.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,3.0,4.0,0.0,0.0
"(2776, 8)",1,0.0,4.0,3.0,12.0,1.0,0.201896517995,0.0907179532894,4.0,4.0,0.0,0.0
"(2776, 10)",1,54.0,1.0,3.0,9.0,1.0,0.201896517995,0.165298888222,6.33333333333,4.0,27.0,0.0
"(2776, 11)",1,54.0,1.0,3.0,9.0,1.0,0.201896517995,0.165298888222,6.33333333333,4.0,27.0,3.0
"(2776, 13)",1,54.0,0.5,3.0,8.5,1.0,0.201896517995,0.165298888222,6.33333333333,4.0,27.0,0.0
"(2780, 0)",1,0.0,4.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0
"(2780, 3)",1,0.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(2780, 5)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,4.0,4.0,0.0,0.0
"(2780, 7)",1,0.0,4.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,3.0,4.0,0.0,0.0
"(2780, 10)",1,36.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,6.33333333333,4.0,18.0,0.0
"(2780, 11)",1,36.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,6.33333333333,4.0,18.0,3.0
"(2780, 13)",1,36.0,0.5,3.0,10.5,4.0,0.135335283237,0.110803158362,6.33333333333,4.0,18.0,0.0
"(2784, 0)",1,0.0,4.0,3.0,18.0,5.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(2784, 4)",1,0.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0
"(2784, 9)",1,0.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0
"(2784, 10)",1,30.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,4.0,2.0,15.0,0.0
"(2784, 11)",1,30.0,1.0,3.0,15.0,5.0,0.0608100626252,0.0497870683679,4.0,2.0,15.0,3.0
"(2784, 13)",1,30.0,0.5,3.0,14.5,5.0,0.818730753078,0.0497870683679,4.0,2.0,15.0,0.0
"(2784, 14)",1,30.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,4.0,2.0,15.0,0.0
"(2791, 1)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0
"(2791, 2)",1,0.0,3.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0
"(2791, 5)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0
"(2791, 7)",1,0.0,4.0,3.0,15.0,4.0,0.110803158362,0.0497870683679,3.0,4.0,0.0,0.0
"(2791, 10)",1,36.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,0.0
"(2791, 11)",1,36.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,3.0
"(2791, 13)",1,36.0,0.5,3.0,11.5,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,0.0
"(2792, 1)",1,0.0,1.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(2792, 2)",1,0.0,3.0,3.0,18.0,4.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(2792, 5)",1,0.0,1.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(2792, 10)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,4.0,2.0,18.0,0.0
"(2792, 11)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,4.0,2.0,18.0,3.0
"(2792, 13)",1,36.0,0.5,3.0,15.5,4.0,0.818730753078,0.0407622039784,4.0,2.0,18.0,0.0
"(2792, 14)",1,36.0,1.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,4.0,2.0,18.0,0.0
"(2798, 2)",1,0.0,3.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0
"(2798, 5)",1,0.0,1.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,4.0,2.0,0.0,0.0
"(2798, 8)",1,0.0,4.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(2798, 10)",1,54.0,1.0,3.0,13.0,1.0,0.0907179532894,0.0742735782143,4.0,2.0,27.0,0.0
"(2798, 11)",1,54.0,1.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,4.0,2.0,27.0,3.0
"(2798, 13)",1,54.0,0.5,3.0,12.5,1.0,0.0907179532894,0.0742735782143,4.0,2.0,27.0,0.0
"(2798, 14)",1,54.0,1.0,3.0,13.0,1.0,0.0907179532894,0.0742735782143,4.0,2.0,27.0,0.0
"(2800, 1)",1,0.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0
"(2800, 7)",1,0.0,4.0,3.0,18.0,4.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0
"(2800, 9)",1,0.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0
"(2800, 10)",1,36.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,18.0,0.0
"(2800, 11)",1,36.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,18.0,3.0
"(2800, 13)",1,36.0,0.5,3.0,14.5,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,0.0
"(2807, 2)",1,0.0,3.0,3.0,15.0,2.0,0.0907179532894,0.0497870683679,4.0,4.0,0.0,0.0
"(2807, 3)",1,0.0,1.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0
"(2807, 7)",1,0.0,4.0,3.0,16.0,2.0,0.0907179532894,0.0407622039784,3.0,4.0,0.0,0.0
"(2807, 10)",1,48.0,1.0,3.0,13.0,2.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,24.0,0.0
"(2807, 11)",1,48.0,1.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,6.33333333333,4.0,24.0,3.0
"(2807, 13)",1,48.0,0.5,3.0,12.5,2.0,0.818730753078,0.0742735782143,6.33333333333,4.0,24.0,0.0
"(2808, 2)",1,0.0,3.0,3.0,19.0,2.0,0.0407622039784,0.0223707718562,4.0,2.0,0.0,0.0
"(2808, 3)",1,0.0,1.0,3.0,17.0,2.0,0.818730753078,0.0333732699603,4.0,2.0,0.0,0.0
"(2808, 10)",1,48.0,1.0,3.0,17.0,2.0,0.818730753078,0.0333732699603,4.0,2.0,24.0,0.0
"(2808, 11)",1,48.0,1.0,3.0,17.0,2.0,0.0407622039784,0.0333732699603,4.0,2.0,24.0,3.0
"(2808, 13)",1,48.0,0.5,3.0,16.5,2.0,0.818730753078,0.0333732699603,4.0,2.0,24.0,0.0
"(2808, 14)",1,48.0,1.0,3.0,17.0,2.0,0.0407622039784,0.0333732699603,4.0,2.0,24.0,0.0
"(2811, 0)",1,0.0,4.0,3.0,19.0,5.0,0.0497870683679,0.0223707718562,4.0,2.0,0.0,0.0
"(2811, 4)",1,0.0,1.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(2811, 10)",1,30.0,1.0,3.0,16.0,5.0,0.0497870683679,0.0407622039784,4.0,2.0,15.0,0.0
"(2811, 11)",1,30.0,1.0,3.0,16.0,5.0,0.0497870683679,0.0407622039784,4.0,2.0,15.0,3.0
"(2811, 13)",1,30.0,0.5,3.0,15.5,5.0,0.818730753078,0.0407622039784,4.0,2.0,15.0,0.0
"(2811, 14)",1,30.0,1.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,4.0,2.0,15.0,0.0
"(2815, 2)",1,0.0,3.0,3.0,11.0,2.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(2815, 4)",1,0.0,1.0,3.0,9.0,2.0,0.818730753078,0.165298888222,4.0,4.0,0.0,0.0
"(2815, 7)",1,0.0,4.0,3.0,12.0,2.0,0.201896517995,0.0907179532894,3.0,4.0,0.0,0.0
"(2815, 8)",1,0.0,4.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0
"(2815, 10)",1,48.0,1.0,3.0,9.0,2.0,0.818730753078,0.165298888222,6.33333333333,4.0,24.0,0.0
"(2815, 11)",1,48.0,1.0,3.0,9.0,2.0,0.818730753078,0.165298888222,6.33333333333,4.0,24.0,3.0
"(2815, 13)",1,48.0,0.5,3.0,8.5,2.0,0.818730753078,0.165298888222,6.33333333333,4.0,24.0,0.0
"(2820, 1)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,6.13333333333,5.0,0.0,0.0
"(2820, 4)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,0.0,0.0
"(2820, 8)",1,0.0,4.0,3.0,13.0,3.0,0.165298888222,0.0742735782143,6.13333333333,5.0,0.0,0.0
"(2820, 9)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,0.0,0.0
"(2820, 10)",1,42.0,1.0,3.0,10.0,3.0,0.165298888222,0.135335283237,10.2666666667,5.0,21.0,0.0
"(2820, 11)",1,42.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,21.0,3.0
"(2820, 13)",1,42.0,0.5,3.0,9.5,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,21.0,0.0
"(2828, 1)",1,0.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0
"(2828, 2)",1,0.0,3.0,3.0,14.0,1.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0
"(2828, 4)",1,0.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0
"(2828, 7)",1,0.0,4.0,3.0,15.0,1.0,0.110803158362,0.0497870683679,3.0,4.0,0.0,0.0
"(2828, 10)",1,54.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,6.33333333333,4.0,27.0,0.0
"(2828, 11)",1,54.0,1.0,3.0,12.0,1.0,0.110803158362,0.0907179532894,6.33333333333,4.0,27.0,3.0
"(2828, 13)",1,54.0,0.5,3.0,11.5,1.0,0.818730753078,0.0907179532894,6.33333333333,4.0,27.0,0.0
"(2829, 1)",1,0.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(2829, 2)",1,0.0,3.0,3.0,18.0,1.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(2829, 4)",1,0.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(2829, 10)",1,54.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,4.0,2.0,27.0,0.0
"(2829, 11)",1,54.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,4.0,2.0,27.0,3.0
"(2829, 13)",1,54.0,0.5,3.0,15.5,1.0,0.0497870683679,0.0407622039784,4.0,2.0,27.0,0.0
"(2829, 14)",1,54.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,4.0,2.0,27.0,0.0
"(2838, 0)",1,0.0,4.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,5.33333333333,4.0,0.0,0.0
"(2838, 2)",1,0.0,3.0,3.0,14.0,2.0,0.110803158362,0.0608100626252,5.33333333333,4.0,0.0,0.0
"(2838, 3)",1,0.0,1.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,5.33333333333,4.0,0.0,0.0
"(2838, 4)",1,0.0,1.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,8.66666666667,6.0,0.0,0.0
"(2838, 10)",1,48.0,1.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,6.33333333333,4.0,24.0,0.0
"(2838, 11)",1,48.0,1.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,6.33333333333,4.0,24.0,3.0
"(2838, 13)",1,48.0,0.5,3.0,11.5,2.0,0.818730753078,0.0907179532894,6.33333333333,4.0,24.0,0.0
"(2838, 14)",1,48.0,1.0,3.0,12.0,2.0,0.110803158362,0.0907179532894,6.33333333333,4.0,24.0,0.0
"(2848, 2)",1,0.0,3.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0
"(2848, 5)",1,0.0,1.0,3.0,13.0,4.0,0.818730753078,0.0742735782143,4.0,2.0,0.0,0.0
"(2848, 8)",1,0.0,4.0,3.0,16.0,4.0,0.0907179532894,0.0407622039784,4.0,2.0,0.0,0.0
"(2848, 10)",1,36.0,1.0,3.0,13.0,4.0,0.818730753078,0.0742735782143,4.0,2.0,18.0,0.0
"(2848, 11)",1,36.0,1.0,3.0,13.0,4.0,0.0907179532894,0.0742735782143,4.0,2.0,18.0,3.0
"(2848, 13)",1,36.0,0.5,3.0,12.5,4.0,0.818730753078,0.0742735782143,4.0,2.0,18.0,0.0
"(2848, 14)",1,36.0,1.0,3.0,13.0,4.0,0.0907179532894,0.0742735782143,4.0,2.0,18.0,0.0
"(2861, 1)",1,0.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,10.2666666667,10.0,0.0,0.0
"(2861, 2)",1,0.0,3.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,6.13333333333,6.0,0.0,0.0
"(2861, 4)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.13333333333,6.0,0.0,0.0
"(2861, 5)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.13333333333,6.0,0.0,0.0
"(2861, 7)",1,0.0,4.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.13333333333,7.0,0.0,0.0
"(2861, 10)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,10.2666666667,7.0,21.0,0.0
"(2861, 11)",1,42.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,10.2666666667,7.0,21.0,3.0
"(2861, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,10.2666666667,7.0,21.0,0.0
"(2870, 1)",1,0.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(2870, 3)",1,0.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,0.0,0.0
"(2870, 4)",1,0.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(2870, 10)",1,42.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0
"(2870, 11)",1,42.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,3.0
"(2870, 13)",1,42.0,0.5,3.0,17.5,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0
"(2870, 14)",1,42.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0
"(2879, 1)",1,0.0,1.0,3.0,11.0,2.0,0.135335283237,0.110803158362,6.13333333333,5.0,0.0,0.0
"(2879, 5)",1,0.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,10.2666666667,5.0,0.0,0.0
"(2879, 8)",1,0.0,4.0,3.0,14.0,2.0,0.818730753078,0.0608100626252,6.13333333333,5.0,0.0,0.0
"(2879, 10)",1,48.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,10.2666666667,5.0,24.0,0.0
"(2879, 11)",1,48.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,10.2666666667,5.0,24.0,3.0
"(2879, 13)",1,48.0,0.5,3.0,10.5,2.0,0.818730753078,0.110803158362,10.2666666667,5.0,24.0,0.0
"(2893, 2)",1,0.0,3.0,3.0,11.0,3.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(2893, 5)",1,0.0,1.0,3.0,9.0,3.0,0.818730753078,0.165298888222,4.0,4.0,0.0,0.0
"(2893, 7)",1,0.0,4.0,3.0,12.0,3.0,0.818730753078,0.0907179532894,3.0,4.0,0.0,0.0
"(2893, 8)",1,0.0,4.0,3.0,12.0,3.0,0.201896517995,0.0907179532894,4.0,4.0,0.0,0.0
"(2893, 10)",1,42.0,1.0,3.0,9.0,3.0,0.201896517995,0.165298888222,6.33333333333,4.0,21.0,0.0
"(2893, 11)",1,42.0,1.0,3.0,9.0,3.0,0.818730753078,0.165298888222,6.33333333333,4.0,21.0,3.0
"(2893, 13)",1,42.0,0.5,3.0,8.5,3.0,0.818730753078,0.165298888222,6.33333333333,4.0,21.0,0.0
"(2911, 3)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,5.0,5.5,0.0,0.0
"(2911, 7)",1,0.0,4.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,4.0,5.5,0.0,0.0
"(2911, 8)",1,0.0,4.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,5.0,5.5,0.0,0.0
"(2911, 9)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,5.0,5.5,0.0,0.0
"(2911, 11)",1,36.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,9.33333333333,7.0,18.0,3.0
"(2911, 13)",1,36.0,0.5,3.0,10.5,4.0,0.135335283237,0.110803158362,9.33333333333,7.0,18.0,0.0
"(2915, 1)",1,0.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0
"(2915, 9)",1,0.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0
"(2915, 10)",1,36.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,18.0,0.0
"(2915, 11)",1,36.0,1.0,3.0,19.0,4.0,0.0273237224473,0.0223707718562,4.0,2.0,18.0,3.0
"(2915, 13)",1,36.0,0.5,3.0,18.5,4.0,0.0273237224473,0.0223707718562,4.0,2.0,18.0,0.0
"(2915, 14)",1,36.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,18.0,0.0
"(2921, 1)",1,0.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,6.13333333333,5.0,0.0,0.0
"(2921, 3)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,10.2666666667,5.0,0.0,0.0
"(2921, 8)",1,0.0,4.0,3.0,14.0,4.0,0.135335283237,0.0608100626252,6.13333333333,5.0,0.0,0.0
"(2921, 10)",1,36.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,10.2666666667,5.0,18.0,0.0
"(2921, 11)",1,36.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,10.2666666667,5.0,18.0,3.0
"(2921, 13)",1,36.0,0.5,3.0,10.5,4.0,0.818730753078,0.110803158362,10.2666666667,5.0,18.0,0.0
"(2922, 1)",1,0.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0
"(2922, 5)",1,0.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0
"(2922, 7)",1,0.0,4.0,3.0,18.0,2.0,0.0608100626252,0.0273237224473,3.0,4.0,0.0,0.0
"(2922, 10)",1,48.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,24.0,0.0
"(2922, 11)",1,48.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,24.0,3.0
"(2922, 13)",1,48.0,0.5,3.0,14.5,2.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,24.0,0.0
"(2948, 1)",1,0.0,1.0,3.0,9.0,2.0,0.818730753078,0.165298888222,6.13333333333,5.0,0.0,0.0
"(2948, 2)",1,0.0,3.0,3.0,11.0,2.0,0.818730753078,0.110803158362,10.2666666667,5.0,0.0,0.0
"(2948, 8)",1,0.0,4.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,6.13333333333,5.0,0.0,0.0
"(2948, 10)",1,48.0,1.0,3.0,9.0,2.0,0.201896517995,0.165298888222,10.2666666667,5.0,24.0,0.0
"(2948, 11)",1,48.0,1.0,3.0,9.0,2.0,0.201896517995,0.165298888222,10.2666666667,5.0,24.0,3.0
"(2948, 13)",1,48.0,0.5,3.0,8.5,2.0,0.818730753078,0.165298888222,10.2666666667,5.0,24.0,0.0
"(2951, 0)",1,0.0,4.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0
"(2951, 5)",1,0.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,4.0,4.0,0.0,0.0
"(2951, 7)",1,0.0,4.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,3.0,4.0,0.0,0.0
"(2951, 10)",1,42.0,1.0,3.0,12.0,3.0,0.818730753078,0.0907179532894,6.33333333333,4.0,21.0,0.0
"(2951, 11)",1,42.0,1.0,3.0,12.0,3.0,0.818730753078,0.0907179532894,6.33333333333,4.0,21.0,3.0
"(2951, 13)",1,42.0,0.5,3.0,11.5,3.0,0.818730753078,0.0907179532894,6.33333333333,4.0,21.0,0.0
"(2953, 0)",1,0.0,4.0,3.0,14.0,3.0,0.135335283237,0.0608100626252,4.0,4.0,0.0,0.0
"(2953, 5)",1,0.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,4.0,4.0,0.0,0.0
"(2953, 7)",1,0.0,4.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,3.0,4.0,0.0,0.0
"(2953, 9)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(2953, 10)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,0.0
"(2953, 11)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,3.0
"(2953, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,0.0
"(2955, 1)",1,0.0,1.0,3.0,8.0,3.0,0.818730753078,0.201896517995,6.13333333333,5.0,0.0,0.0
"(2955, 2)",1,0.0,3.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,0.0,0.0
"(2955, 5)",1,0.0,1.0,3.0,8.0,3.0,0.818730753078,0.201896517995,10.2666666667,5.0,0.0,0.0
"(2955, 8)",1,0.0,4.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.13333333333,5.0,0.0,0.0
"(2955, 10)",1,42.0,1.0,3.0,8.0,3.0,0.818730753078,0.201896517995,10.2666666667,5.0,21.0,0.0
"(2955, 11)",1,42.0,1.0,3.0,8.0,3.0,0.818730753078,0.201896517995,10.2666666667,5.0,21.0,3.0
"(2955, 13)",1,42.0,0.5,3.0,7.5,3.0,0.246596963942,0.201896517995,10.2666666667,5.0,21.0,0.0
"(2987, 0)",1,0.0,4.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,5.33333333333,4.0,0.0,0.0
"(2987, 2)",1,0.0,3.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,5.33333333333,4.0,0.0,0.0
"(2987, 3)",1,0.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,5.33333333333,4.0,0.0,0.0
"(2987, 10)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,0.0
"(2987, 11)",1,42.0,1.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,6.33333333333,4.0,21.0,3.0
"(2987, 13)",1,42.0,0.5,3.0,12.5,3.0,0.818730753078,0.0742735782143,6.33333333333,4.0,21.0,0.0
"(2987, 14)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,0.0
"(2989, 0)",1,0.0,4.0,3.0,18.0,2.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(2989, 4)",1,0.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,4.0,2.0,0.0,0.0
"(2989, 9)",1,0.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,4.0,2.0,0.0,0.0
"(2989, 10)",1,48.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,4.0,2.0,24.0,0.0
"(2989, 11)",1,48.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,4.0,2.0,24.0,3.0
"(2989, 13)",1,48.0,0.5,3.0,14.5,2.0,0.818730753078,0.0497870683679,4.0,2.0,24.0,0.0
"(2989, 14)",1,48.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,4.0,2.0,24.0,0.0
"(2991, 3)",1,0.0,1.0,3.0,12.0,1.0,0.110803158362,0.0907179532894,4.0,4.0,0.0,0.0
"(2991, 7)",1,0.0,4.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,3.0,4.0,0.0,0.0
"(2991, 8)",1,0.0,4.0,3.0,15.0,1.0,0.110803158362,0.0497870683679,4.0,4.0,0.0,0.0
"(2991, 10)",1,54.0,1.0,3.0,12.0,1.0,0.110803158362,0.0907179532894,6.33333333333,4.0,27.0,0.0
"(2991, 11)",1,54.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,6.33333333333,4.0,27.0,3.0
"(2991, 13)",1,54.0,0.5,3.0,11.5,1.0,0.818730753078,0.0907179532894,6.33333333333,4.0,27.0,0.0
"(2993, 1)",1,0.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0
"(2993, 3)",1,0.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0
"(2993, 7)",1,0.0,4.0,3.0,18.0,4.0,0.0608100626252,0.0273237224473,3.0,4.0,0.0,0.0
"(2993, 10)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,0.0
"(2993, 11)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,3.0
